Mean,Dose,Ligand,Date,Variance,alphStatCov,Kurtosis,Time,Skew,Cell,Bivalent
8036.780289559651,0.038409,IL2,4/18/2019,92461269.07009648,1043313.6974149124,2.812662639732803,1.0,1.6081655884332209,Treg,0
3998.0887168676354,0.012803,IL2,4/18/2019,42136589.87967167,816291.9077634462,6.072614941600067,1.0,2.2266510742642067,Treg,0
3195.9489728999624,0.004268,IL2,4/18/2019,58032564.98950222,579852.5066320064,14.334341534196543,1.0,3.546745418403085,Treg,0
534.4923497460338,0.001423,IL2,4/18/2019,5492529.042818006,251082.93124361787,18.25565316003605,1.0,3.597133065244524,Treg,0
1972.5450206679577,0.000474,IL2,4/18/2019,49770319.8839912,317952.4383209107,16.521641753167533,1.0,3.9188714932068773,Treg,0
48157.18149684563,84.0,IL2,4/18/2019,388251686.67329067,-594174.6280753893,-0.22468711437267386,0.5,-0.23559048662881135,Treg,0
51403.89253193084,28.0,IL2,4/18/2019,249491458.83130294,156963.38013398065,0.18527197031891696,0.5,-0.11884913946212752,Treg,0
34605.82770947787,9.333333,IL2,4/18/2019,363396289.6706508,6436.077249058003,-0.7648933311352164,0.5,-0.016262291833849588,Treg,0
51758.54340727909,3.111,IL2,4/18/2019,242746030.0173654,-26592.982850399647,0.48880047092744494,0.5,-0.2245593916437681,Treg,0
39278.25949616905,1.037037,IL2,4/18/2019,262563642.2033333,2009196.5465838814,-0.31818132092252815,0.5,-0.0635625747907917,Treg,0
12370.989534223172,0.345679,IL2,4/18/2019,171213492.89982662,1845869.2709665643,0.7683295622800963,0.5,1.243954889963536,Treg,0
8433.746260444803,0.115226,IL2,4/18/2019,101751558.55059737,1644866.8961212486,1.3182636509637984,0.5,1.420290883440699,Treg,0
6518.071282635627,0.038409,IL2,4/18/2019,128246692.2840552,940162.0621417338,8.439784771312949,0.5,2.700870921611624,Treg,0
4108.837431606536,0.012803,IL2,4/18/2019,75946099.80608957,742254.251123788,9.89386118219692,0.5,3.1137675239795075,Treg,0
1624.367144315837,0.004268,IL2,4/18/2019,28913835.757476773,463916.83110198367,43.1991781100065,0.5,5.736420629710671,Treg,0
1694.8801733251387,0.001423,IL2,4/18/2019,27873072.052464537,309239.64446630096,17.161997657232686,0.5,3.81308993196824,Treg,0
4517.638595824836,0.000474,IL2,4/18/2019,131821335.9476769,167837.9657127234,12.103144391288044,0.5,3.3271681545470813,Treg,0
37688.55192069686,84.0,IL15,4/18/2019,370754679.77378505,-492387.1161433574,-0.26683820078061515,4.0,0.21301677154354434,Treg,0
35558.71961529652,28.0,IL15,4/18/2019,322076806.38591063,-726454.9905527633,0.005716960187139186,4.0,0.2749146508733619,Treg,0
37470.128189955074,9.333333,IL15,4/18/2019,340859274.03367287,-545609.5347428218,-0.22630893561553345,4.0,0.48260763479801316,Treg,0
36395.7601448191,3.111,IL15,4/18/2019,299275552.0780439,-192892.40708919568,0.11941183910681552,4.0,0.2863523749539389,Treg,0
20740.283109438504,1.037037,IL15,4/18/2019,198993340.5498059,572400.7106253264,0.49130126581185607,4.0,0.771692053380401,Treg,0
18178.667331834073,0.345679,IL15,4/18/2019,213895590.00252745,632069.7728058125,1.0297027296886228,4.0,0.995594359080731,Treg,0
6349.471954629818,0.115226,IL15,4/18/2019,122565783.28509481,699946.3889819764,6.086893997726822,4.0,2.3938470369882596,Treg,0
2654.7374875854125,0.038409,IL15,4/18/2019,45954973.150451444,447761.42635922943,13.849901354778758,4.0,3.402873101643977,Treg,0
763.0778112376447,0.012803,IL15,4/18/2019,25784844.274390288,156236.8818107642,72.87329412210728,4.0,7.945180297249417,Treg,0
2200.683501589248,0.004268,IL15,4/18/2019,61239688.89500677,550424.8768753668,25.097992251143474,4.0,4.542806301473878,Treg,0
3340.4436324265494,0.001423,IL15,4/18/2019,49493402.81403428,413643.68463508453,5.454810865940436,4.0,2.40924301178938,Treg,0
8893.490887557744,0.000474,IL15,4/18/2019,219873318.68849447,1033154.9285572898,2.047598112642606,4.0,1.7368354158450305,Treg,0
39250.41726812541,84.0,IL15,4/18/2019,257586478.95184392,-360005.37426338956,-0.27494499388052906,2.0,-0.02477460313751786,Treg,0
41484.07800211752,28.0,IL15,4/18/2019,491596728.14162,-144005.1209244121,-0.513215439332376,2.0,-0.004463219325803691,Treg,0
35559.83923510383,9.333333,IL15,4/18/2019,330143140.0572737,-388084.1942647739,-0.5551633565819212,2.0,0.10401667342308275,Treg,0
36372.40234370407,3.111,IL15,4/18/2019,319702107.8114991,382214.5766851563,-0.2819156061811179,2.0,0.08568423885684243,Treg,0
7417.991950315702,1.037037,IL15,4/18/2019,64748107.900468245,680458.2985616117,0.9060657369373981,2.0,1.2140964577823021,Treg,0
1611.5203135537763,0.345679,IL15,4/18/2019,22479626.897325397,326505.2465894029,26.385328649281227,2.0,4.629365140344406,Treg,0
1076.9410182860456,0.115226,IL15,4/18/2019,17852865.078700982,301480.6102207664,15.866873710842363,2.0,3.822581027152128,Treg,0
493.51383260413377,0.038409,IL15,4/18/2019,7325374.525753297,254395.24957120453,31.949583900225043,2.0,4.849959656329221,Treg,0
1302.498188162987,0.012803,IL15,4/18/2019,20845186.5722506,354115.9029245968,25.054042165688536,2.0,4.429615306057725,Treg,0
1281.7185147476812,0.004268,IL15,4/18/2019,24700912.174075358,295359.08291479404,18.863413722222795,2.0,4.17197447498217,Treg,0
1484.4879684647176,0.001423,IL15,4/18/2019,27161856.934730306,324745.4530141914,34.61623898285624,2.0,5.100527107815146,Treg,0
2778.088709469332,0.000474,IL15,4/18/2019,53887568.826373234,471928.6379398542,23.433776852159085,2.0,4.2622466841641335,Treg,0
44594.7994023761,84.0,IL15,4/18/2019,307928127.57279575,-424019.92020886403,-0.11465052596472658,1.0,-0.09373720590168273,Treg,0
47541.229010078365,28.0,IL15,4/18/2019,326364317.2446309,168733.30522567965,-0.06503778410421512,1.0,-0.27019414947555853,Treg,0
38071.561361241074,9.333333,IL15,4/18/2019,366351824.22433615,-846054.5674816327,-0.2133898799521634,1.0,0.1705873744041953,Treg,0
40083.9288083071,3.111,IL15,4/18/2019,254854070.5440647,-373716.09813880106,0.31554623834724627,1.0,0.1782443526153881,Treg,0
12872.801578088101,1.037037,IL15,4/18/2019,98632381.20474228,753917.7450520042,-0.22295869991105333,1.0,0.6504881813070382,Treg,0
2042.0791111598169,0.345679,IL15,4/18/2019,20111751.637274336,392130.2394011688,11.890298702044017,1.0,3.230356450797301,Treg,0
6538.196874696358,0.115226,IL15,4/18/2019,161824628.36947823,988862.4565723818,8.073384296333856,1.0,2.7745163403469943,Treg,0
2133.1336222864534,0.038409,IL15,4/18/2019,29911178.12329745,505260.3127808112,24.32154626593338,1.0,4.579630880142033,Treg,0
556.5717986763202,0.012803,IL15,4/18/2019,6055954.264364283,101405.24429882268,48.04435816781755,1.0,5.938311630307131,Treg,0
3969.5210101317284,0.004268,IL15,4/18/2019,86783989.24431016,946799.4921671712,14.188356538242612,1.0,3.667548876807351,Treg,0
941.7134609400628,0.001423,IL15,4/18/2019,5941759.645462062,178477.07622478696,7.935710455174323,1.0,2.5040661128399893,Treg,0
3751.035450532427,0.000474,IL15,4/18/2019,81409512.72332169,302504.732815495,17.68409128597541,1.0,3.940922530597727,Treg,0
44972.043929781845,84.0,IL15,4/18/2019,305375362.0455264,-747111.349290169,0.7411241835473308,0.5,-0.04166810678269883,Treg,0
51984.54319326727,28.0,IL15,4/18/2019,366172298.79135823,-258873.9315594231,-0.16403465321673005,0.5,-0.28028688231155263,Treg,0
42933.08232357148,9.333333,IL15,4/18/2019,250325375.83371904,-45385.86529794149,0.09276909420500612,0.5,0.03590031705739646,Treg,0
45214.67943173229,3.111,IL15,4/18/2019,236091241.47453782,70032.19301693815,0.7327041037313795,0.5,-0.15968242232307464,Treg,0
11882.713517153692,1.037037,IL15,4/18/2019,78123578.6998325,448819.8493427156,0.35716922126511186,0.5,0.7978667081762146,Treg,0
0.0,0.345679,IL15,4/18/2019,1621336.979668331,21209.202273136692,11.777063002201707,0.5,2.524377785200954,Treg,0
2122.4232663088555,0.115226,IL15,4/18/2019,30916373.877918568,279585.27007102367,9.833871870797433,0.5,3.0620050331916677,Treg,0
3103.714331632346,0.038409,IL15,4/18/2019,60747793.47726254,536322.5693014155,16.759138557261277,0.5,3.798826110461811,Treg,0
1101.0865878455197,0.012803,IL15,4/18/2019,10775445.72248745,294997.7450195446,36.29888965788487,0.5,5.1567320660899405,Treg,0
4485.4961543503105,0.004268,IL15,4/18/2019,60641190.26247035,710498.0716051027,11.203685083730685,0.5,3.03862741458916,Treg,0
1806.645901461925,0.001423,IL15,4/18/2019,16870468.69346716,195475.50505891192,10.438397533933067,0.5,3.1327911383026468,Treg,0
5221.669473856613,0.000474,IL15,4/18/2019,77578261.51918797,953551.6459134778,8.257103840701808,0.5,2.6564908409033787,Treg,0
29122.588904589225,84.0,IL2,4/18/2019,583039971.0458784,1470335.7933238402,-0.8210045229065415,4.0,0.38554962974369417,Thelper,0
27523.667469789132,28.0,IL2,4/18/2019,564947964.4904978,1557902.7488211177,-0.7556459440087813,4.0,0.473479660867921,Thelper,0
31292.065921156038,9.333333,IL2,4/18/2019,724751193.8473833,2087185.2171268212,-0.8734714406033941,4.0,0.46524288677572945,Thelper,0
24004.528722923733,3.111,IL2,4/18/2019,507874528.31692266,2171752.8992932756,-0.45524247517486893,4.0,0.6834292157813728,Thelper,0
15590.244836972604,1.037037,IL2,4/18/2019,379299026.4769456,2591683.9222780312,0.6499644239464648,4.0,1.2325218574356824,Thelper,0
11267.51676176217,0.345679,IL2,4/18/2019,259465778.60313508,2181357.9563997798,2.6302978121898573,4.0,1.7173227946623815,Thelper,0
4952.900980632386,0.115226,IL2,4/18/2019,102356284.70310871,1264732.0526337188,8.600989850361472,4.0,2.792228528444504,Thelper,0
1241.685689947805,0.038409,IL2,4/18/2019,18085366.64287389,376830.7958505319,48.844616427978444,4.0,5.976140269797175,Thelper,0
333.13213877080534,0.012803,IL2,4/18/2019,4304238.822402471,161645.99955382096,113.84953214665144,4.0,8.360340769136664,Thelper,0
108.09603894756333,0.004268,IL2,4/18/2019,1481065.6671273976,68014.57196101856,56.203045704933466,4.0,4.191166163541454,Thelper,0
461.0000954252289,0.001423,IL2,4/18/2019,9269004.644238729,149006.91143299086,170.33833395306024,4.0,11.08554600027816,Thelper,0
243.29454811573805,0.000474,IL2,4/18/2019,1697956.6363365846,98755.51765777562,17.961790537038084,4.0,2.5307061661103933,Thelper,0
23385.16316976314,84.0,IL2,4/18/2019,502778302.0103938,722862.6672711767,-0.37636823404071773,2.0,0.7310040567277732,Thelper,0
20382.276120028637,28.0,IL2,4/18/2019,432896415.27196556,729383.5051964145,-0.039459010145352025,2.0,0.8671065265078235,Thelper,0
24784.36936922295,9.333333,IL2,4/18/2019,588169612.618142,1184208.8809834032,-0.4735526758171149,2.0,0.7239630473609143,Thelper,0
17535.808535026583,3.111,IL2,4/18/2019,379347120.1233491,1274461.3607804042,0.4698433834039415,2.0,1.0995554589569752,Thelper,0
7339.232197747445,1.037037,IL2,4/18/2019,136287750.42232144,1125428.9933142234,4.500866047106797,2.0,2.057837245523109,Thelper,0
1682.2183584392994,0.345679,IL2,4/18/2019,19163747.72378155,387194.9373980362,25.52124025871973,2.0,4.417773681520526,Thelper,0
547.0226783381145,0.115226,IL2,4/18/2019,8355993.8209286155,215834.585878247,135.06413841622543,2.0,9.446474523102415,Thelper,0
104.33811168735838,0.038409,IL2,4/18/2019,1546860.1079857165,85295.21441682245,31.448854825015964,2.0,3.7105324223119833,Thelper,0
50.92443729801721,0.012803,IL2,4/18/2019,1944441.7098659377,69624.01968978699,278.06968811382586,2.0,10.967364773515396,Thelper,0
47.33672874669924,0.004268,IL2,4/18/2019,1723549.580606533,52263.70926623227,589.7556611024744,2.0,15.362696994435185,Thelper,0
176.21046631486638,0.001423,IL2,4/18/2019,2193894.2011878476,62478.739352272045,194.40111037445857,2.0,9.81059365302314,Thelper,0
153.2277205248804,0.000474,IL2,4/18/2019,2165991.7620833404,60347.40361832694,1010.6848379153543,2.0,21.067908278950718,Thelper,0
18640.56256209361,84.0,IL2,4/18/2019,358411144.4080826,-130223.83705698542,-0.1302308697190382,1.0,0.8529168476666459,Thelper,0
20402.397709941422,28.0,IL2,4/18/2019,407556857.3309129,12797.516669366423,-0.2649948520090719,1.0,0.8096001769098141,Thelper,0
22697.247812464382,9.333333,IL2,4/18/2019,474518269.39316267,13981.548199192952,-0.30483946521191774,1.0,0.7757947484037515,Thelper,0
16925.479796634143,3.111,IL2,4/18/2019,328432727.4466886,609319.2573714189,0.14268969187118152,1.0,0.9885014284204247,Thelper,0
8711.956909284958,1.037037,IL2,4/18/2019,161622050.2005584,1533594.83012536,3.1474470483825074,1.0,1.7961704427199927,Thelper,0
1832.8790404260742,0.345679,IL2,4/18/2019,19521893.561747726,426869.4111067384,33.548049715875656,1.0,4.774390945613004,Thelper,0
451.2627199600365,0.115226,IL2,4/18/2019,6487450.011067942,175454.49246424367,408.7303405175238,1.0,15.206195581040689,Thelper,0
185.80654435329666,0.038409,IL2,4/18/2019,2666335.671984231,85619.01287015509,141.00036285456244,1.0,8.649846404985762,Thelper,0
77.49283762981167,0.012803,IL2,4/18/2019,1662837.669483099,57466.98698271376,141.63348079005635,1.0,7.528803790789573,Thelper,0
145.52351161996762,0.004268,IL2,4/18/2019,1946622.0218070166,62869.75033376458,439.781857542651,1.0,13.248359381727186,Thelper,0
97.70810205597104,0.001423,IL2,4/18/2019,1158800.220876985,49641.39413928894,65.92627742416794,1.0,4.350039462468012,Thelper,0
138.00484634544432,0.000474,IL2,4/18/2019,1439161.117487121,56592.18573941628,74.82275666904721,1.0,4.918184877480238,Thelper,0
30773.187630997345,84.0,IL2,4/18/2019,514423619.13507783,550962.0095442134,-0.7700770183519206,0.5,0.3023920420513183,Thelper,0
34450.200764253495,28.0,IL2,4/18/2019,574268325.9312036,701732.5836541944,-0.8744840270917713,0.5,0.13430027257158095,Thelper,0
20175.496678695516,9.333333,IL2,4/18/2019,404730178.3017456,716592.3468779648,0.017718534177553202,0.5,0.8909918630764913,Thelper,0
28653.854503663584,3.111,IL2,4/18/2019,520218186.7427831,1392897.547614079,-0.9166631606139486,0.5,0.33182138403195516,Thelper,0
3175.9392500528884,1.037037,IL2,4/18/2019,43252425.89330465,862148.7807344641,16.469947201036458,0.5,3.539370957576477,Thelper,0
596.013116745484,0.345679,IL2,4/18/2019,9030343.676184991,117015.05920612098,269.08232576671276,0.5,14.321832516754165,Thelper,0
208.30904198622488,0.115226,IL2,4/18/2019,1781524.126691102,78720.52292852107,146.92241267917092,0.5,7.484308587240762,Thelper,0
294.15146128595165,0.038409,IL2,4/18/2019,5241044.855399823,107068.9744680909,239.98921671310444,0.5,12.812763506882188,Thelper,0
255.93718081622524,0.012803,IL2,4/18/2019,5585505.904592567,93491.13675012808,277.3241967805224,0.5,13.890455384554613,Thelper,0
79.37887922090658,0.004268,IL2,4/18/2019,1575268.7443569365,49714.82971079328,110.25539947960051,0.5,6.481971700382602,Thelper,0
0.0,0.001423,IL2,4/18/2019,1256550.2252507487,58011.987713026865,120.84334515032428,0.5,5.6088792327965225,Thelper,0
229.33483119049083,0.000474,IL2,4/18/2019,1859899.7596730366,69763.26274174404,81.409901583339,0.5,5.552983003441899,Thelper,0
29466.330590935017,84.0,IL15,4/18/2019,590753821.7792357,2899698.7574787927,-0.8530274319286351,4.0,0.3706703234095228,Thelper,0
26683.476645212693,28.0,IL15,4/18/2019,516031218.5208378,2821712.8235196946,-0.725622135565684,4.0,0.4546052460544072,Thelper,0
18800.58281381416,9.333333,IL15,4/18/2019,388654370.479267,1323993.5083256518,0.02233812836913085,4.0,0.9037090886893864,Thelper,0
26118.229914967735,3.111,IL15,4/18/2019,499128138.47376764,2589671.4440460196,-0.6598718703087512,4.0,0.48822989923424126,Thelper,0
10220.790121278822,1.037037,IL15,4/18/2019,143727167.52942875,881652.2733852563,2.0545820432493507,4.0,1.4535412951063902,Thelper,0
4109.43079595006,0.345679,IL15,4/18/2019,57144798.886370905,578044.2813827447,17.658267466987688,4.0,3.5463824794083325,Thelper,0
814.4080405630848,0.115226,IL15,4/18/2019,12865294.966117317,187285.41668560563,120.12712944171142,4.0,9.067797205321222,Thelper,0
75.12041896550272,0.038409,IL15,4/18/2019,1823704.0002842452,56820.74423827862,398.75860759996925,4.0,12.02343685240179,Thelper,0
32.53621543790973,0.012803,IL15,4/18/2019,1237413.4947352323,57793.860474036024,73.09940344710154,4.0,3.755408333658457,Thelper,0
0.0,0.004268,IL15,4/18/2019,1906802.5257271929,64707.26503705172,314.99838494932686,4.0,11.217480772363531,Thelper,0
55.649586569485564,0.001423,IL15,4/18/2019,1920078.9684761225,72276.91490250331,197.69488849711698,4.0,8.663038219320287,Thelper,0
642.5679547018826,0.000474,IL15,4/18/2019,14949676.87049176,168202.44514220365,128.71663996872013,4.0,9.534245757864998,Thelper,0
20895.699928645838,84.0,IL15,4/18/2019,453530165.81153595,1336163.7936219845,-0.012653388634043417,2.0,0.8782869328544622,Thelper,0
22862.40197771245,28.0,IL15,4/18/2019,537860995.9324503,1510256.6398784628,-0.12122209806264905,2.0,0.8829291275380924,Thelper,0
21073.341180502583,9.333333,IL15,4/18/2019,425937400.48087806,970800.5719892548,-0.0270595273417209,2.0,0.8338615033095524,Thelper,0
15625.926618062664,3.111,IL15,4/18/2019,270654411.796449,861281.729236633,0.2583005623857053,2.0,0.9991098380637988,Thelper,0
1642.7025683161955,1.037037,IL15,4/18/2019,17411377.638448793,249167.4181145941,42.98638889133914,2.0,5.393601605058746,Thelper,0
278.4106022481956,0.345679,IL15,4/18/2019,2536083.0149936317,60052.5688720303,327.623429038922,2.0,12.062455260195787,Thelper,0
75.93260602703162,0.115226,IL15,4/18/2019,1257299.750009849,57341.99733156281,23.722051788259925,2.0,2.3682246371578217,Thelper,0
97.88755247696895,0.038409,IL15,4/18/2019,1495916.9669847174,47041.707728626876,81.83696080264515,2.0,5.280428774791254,Thelper,0
104.3753221676809,0.012803,IL15,4/18/2019,1386805.5254935161,60900.717148104195,38.65982301525573,2.0,3.4844267043952004,Thelper,0
111.37542255595417,0.004268,IL15,4/18/2019,1924587.4129622553,66264.54042922409,153.0548406277543,2.0,8.007169316438093,Thelper,0
137.48018708185464,0.001423,IL15,4/18/2019,1176639.236583074,51688.23773656809,7.326433915718056,2.0,1.3844786814028471,Thelper,0
335.10355424899376,0.000474,IL15,4/18/2019,2157322.5976366824,81558.1240829191,86.77594186782372,2.0,5.68663601850186,Thelper,0
21264.482103369708,84.0,IL15,4/18/2019,401583371.1458606,524587.3377472006,-0.06555551840538865,1.0,0.8713100467171584,Thelper,0
23785.262482900653,28.0,IL15,4/18/2019,507098093.4825064,563224.3079916941,-0.4738212621860778,1.0,0.7177214976648212,Thelper,0
19314.20156389419,9.333333,IL15,4/18/2019,339793388.96358997,473885.32980390027,-0.08764208034708965,1.0,0.8190283540055636,Thelper,0
17927.40731367177,3.111,IL15,4/18/2019,284738249.8443968,651121.4696320618,-0.13170932069141594,1.0,0.8035074844497323,Thelper,0
2905.647597605478,1.037037,IL15,4/18/2019,18075601.10949769,332718.5325073895,15.601556779950126,1.0,2.8752963597854766,Thelper,0
447.05590749383055,0.345679,IL15,4/18/2019,1877035.3330819432,67127.15044863027,224.01418863835693,1.0,8.194149002258785,Thelper,0
833.3846571650365,0.115226,IL15,4/18/2019,8631370.147428177,109217.08798408975,110.1695238020683,1.0,8.713309354695879,Thelper,0
356.62538941546563,0.038409,IL15,4/18/2019,1374523.9331625688,61189.91983878658,5.940141629805943,1.0,1.197376715346313,Thelper,0
390.20086610897897,0.012803,IL15,4/18/2019,1477255.0445910702,61448.49081446268,52.7144058995463,1.0,3.1536626634462745,Thelper,0
308.0753407601553,0.004268,IL15,4/18/2019,2707922.0850545024,63371.80424284869,543.9927004326635,1.0,16.581143081132243,Thelper,0
334.35634636404075,0.001423,IL15,4/18/2019,1430371.2390873502,70034.44010422738,24.66378183335268,1.0,2.2985768855150885,Thelper,0
351.0086476196227,0.000474,IL15,4/18/2019,2135214.566907161,95500.60515635253,66.64868198008321,1.0,5.151183924115007,Thelper,0
29237.660561752877,84.0,IL15,4/18/2019,426066278.0666306,1150648.5328588781,-0.7995314485848946,0.5,0.1874837532780728,Thelper,0
34882.140787432814,28.0,IL15,4/18/2019,602922055.2957107,1397731.3048300524,-0.9386253651707386,0.5,0.16135682983323896,Thelper,0
28177.802458318874,9.333333,IL15,4/18/2019,404848857.05641603,1144065.5832511757,-0.8057913628119762,0.5,0.19515160093605788,Thelper,0
30018.696924338285,3.111,IL15,4/18/2019,406252010.9663877,1105036.0210669385,-0.7521625702574593,0.5,0.11336364515523299,Thelper,0
5558.52037293641,1.037037,IL15,4/18/2019,51732293.89382609,611681.8067478872,4.071567276446087,0.5,1.8538398351126266,Thelper,0
130.55711122212324,0.345679,IL15,4/18/2019,1731059.1273753785,57999.56106817316,151.4934497035683,0.5,7.56953823277876,Thelper,0
363.1712544281836,0.115226,IL15,4/18/2019,3145369.4529837067,85443.19880601495,359.83425859791834,0.5,13.591226474097496,Thelper,0
280.9667111844658,0.038409,IL15,4/18/2019,2228863.897188606,79239.54982226274,362.5011513116834,0.5,11.268393972418675,Thelper,0
400.29285349027805,0.012803,IL15,4/18/2019,1432967.4237684153,52055.192020548246,10.076083449372005,0.5,1.531613342740203,Thelper,0
470.7268168347209,0.004268,IL15,4/18/2019,1737594.061814732,76530.50916708431,24.70166512711524,0.5,2.5989263053966942,Thelper,0
536.9018644277071,0.001423,IL15,4/18/2019,2207636.474397647,80464.33091064698,138.1277975148133,0.5,7.075087694822875,Thelper,0
652.5010051998997,0.000474,IL15,4/18/2019,2348987.5999519075,102496.94754617533,47.6865853561344,0.5,3.701043776961114,Thelper,0
231.96006993995297,84.0,IL2,3/15/2019,1942948.3274052995,0,9.961400172249238,4.0,1.8588932590555702,NK,0
199.47056012952407,28.0,IL2,3/15/2019,2404646.286479978,0,5.244514033606414,4.0,1.6707975911553765,NK,0
2038.4755138647674,9.333333,IL2,3/15/2019,13156410.895948395,0,170.67101209380317,4.0,8.566690264854012,NK,0
3711.8805953697984,3.111,IL2,3/15/2019,7742416.70475068,0,1.0056870381836607,4.0,0.8450735877947392,NK,0
4523.272590495196,1.037037,IL2,3/15/2019,6894242.03635338,0,1.8894889857702672,4.0,0.7877478785558081,NK,0
4109.021942242558,0.345679,IL2,3/15/2019,6589383.693224743,0,1.656558533110264,4.0,0.9609002277682028,NK,0
2356.266734023561,0.115226,IL2,3/15/2019,4355458.686870117,0,5.068601688202621,4.0,1.5892740029421708,NK,0
1356.246625937616,0.038409,IL2,3/15/2019,3300263.8230565065,0,41.40968423598053,4.0,4.180201851760026,NK,0
973.624879304748,0.012803,IL2,3/15/2019,2676819.0958747226,0,13.020619734793637,4.0,2.624052182647305,NK,0
744.9900365371759,0.004268,IL2,3/15/2019,1614523.0162015883,0,4.9623779927965135,4.0,1.4303742822156866,NK,0
683.0902002128241,0.001423,IL2,3/15/2019,1482411.8682369497,0,21.423326535699854,4.0,2.822795735217145,NK,0
664.6223374176266,0.000474,IL2,3/15/2019,1691201.2152123852,0,44.583626212933126,4.0,3.784995666140846,NK,0
2203.865737076837,84.0,IL2,3/15/2019,11193837.590465248,0,4.823870459363348,2.0,1.741431766480416,NK,0
5008.403065522069,28.0,IL2,3/15/2019,10126759.41245643,0,1.8173919880939886,2.0,0.8155749363228214,NK,0
5845.774390608511,9.333333,IL2,3/15/2019,12521627.623058703,0,0.4343239193148589,2.0,0.41784432725758525,NK,0
5262.292919310397,3.111,IL2,3/15/2019,8252546.649789872,0,0.7643317683871826,2.0,0.48883237081234654,NK,0
3162.7194126442264,1.037037,IL2,3/15/2019,5495686.830329668,0,5.7107264881444415,2.0,1.561108119488508,NK,0
1652.2707095945684,0.345679,IL2,3/15/2019,3422176.2670321255,0,11.155934227788604,2.0,2.4420511710011605,NK,0
1043.7179024346128,0.115226,IL2,3/15/2019,3064518.7311811796,0,8.221260864331772,2.0,2.3002970913082454,NK,0
838.9689762845078,0.038409,IL2,3/15/2019,2157962.3904347867,0,10.100350520783525,2.0,2.289059740329739,NK,0
669.3201479797417,0.012803,IL2,3/15/2019,1770366.016287188,0,9.171218648477089,2.0,2.1606770930273043,NK,0
483.74876956105754,0.004268,IL2,3/15/2019,1267323.4818460653,0,4.690381011232794,2.0,1.3550245725262664,NK,0
280.89238908623565,0.001423,IL2,3/15/2019,1319671.3448555449,0,10.179874878001506,2.0,2.1852811928660882,NK,0
403.36906334738296,0.000474,IL2,3/15/2019,1259101.3784774255,0,8.453053858084871,2.0,1.8496811252417198,NK,0
6601.937945426699,84.0,IL2,3/15/2019,13801868.29025204,0,2.008837533987875,1.0,0.6687417668611959,NK,0
6692.210868150073,28.0,IL2,3/15/2019,13493555.611147398,0,3.690978822850174,1.0,0.5805991517022022,NK,0
6751.407869286272,9.333333,IL2,3/15/2019,15905099.107108742,0,13.711829800593147,1.0,1.7794313005499998,NK,0
5779.62577129391,3.111,IL2,3/15/2019,11669367.692289447,0,1.5972761112658738,1.0,0.7594093405736898,NK,0
2388.7150895496843,1.037037,IL2,3/15/2019,6346592.52703919,0,18.840141147982077,1.0,3.086339548670975,NK,0
1493.5208078575556,0.345679,IL2,3/15/2019,5344486.760074714,0,11.304067837769862,1.0,2.6609914842668836,NK,0
843.442884730388,0.115226,IL2,3/15/2019,2982820.9863837967,0,10.119163706214525,1.0,2.351685449292198,NK,0
743.4697636603437,0.038409,IL2,3/15/2019,1981956.6655408486,0,6.9489114080048004,1.0,1.8940827190713976,NK,0
390.91185692360204,0.012803,IL2,3/15/2019,1425100.5388585387,0,9.148580993718854,1.0,2.0337899622545135,NK,0
378.89219525403723,0.004268,IL2,3/15/2019,1467109.5313480708,0,14.287424099636493,1.0,2.4116113368964798,NK,0
497.4447358571106,0.001423,IL2,3/15/2019,1394989.8946313197,0,6.13628197983641,1.0,1.5888827257990954,NK,0
321.37898969817206,0.000474,IL2,3/15/2019,1327947.9904566691,0,7.078889190439545,1.0,1.5840975141524651,NK,0
6578.401366809371,84.0,IL2,3/15/2019,13183858.442980226,0,1.5206171386090777,0.5,0.43305169437528196,NK,0
6440.586789043459,28.0,IL2,3/15/2019,11607215.147317084,0,0.9740625966840155,0.5,0.3864857740305776,NK,0
6323.011255109393,9.333333,IL2,3/15/2019,13335305.981150972,0,1.2891094457538381,0.5,0.5089174980402826,NK,0
5453.349163778473,3.111,IL2,3/15/2019,10728906.245316345,0,4.833868736375048,0.5,1.013048373102329,NK,0
1944.374322123996,1.037037,IL2,3/15/2019,6207535.4833504,0,8.023876080312977,0.5,2.1969671830112034,NK,0
945.6247756705975,0.345679,IL2,3/15/2019,3755474.8293545884,0,14.267398910203788,0.5,2.7261336228191175,NK,0
541.0871865724912,0.115226,IL2,3/15/2019,2548684.252574492,0,15.253096033283871,0.5,2.8277635192712682,NK,0
438.4618484932762,0.038409,IL2,3/15/2019,1687362.5409607892,0,9.142141790631216,0.5,2.1730042128504006,NK,0
40.28626632951182,0.012803,IL2,3/15/2019,1282277.2295068367,0,7.020032429935052,0.5,1.7465304851914267,NK,0
121.64105220414149,0.004268,IL2,3/15/2019,1719605.6312891985,0,12.891773307834738,0.5,2.7225942213880443,NK,0
0.0,0.001423,IL2,3/15/2019,1305540.585144035,0,12.283383079936131,0.5,2.3270942911332617,NK,0
263.76970589758685,0.000474,IL2,3/15/2019,1616223.8526077834,0,13.30768822272779,0.5,2.5970282048626854,NK,0
1531.3684484733524,84.0,IL15,3/15/2019,2193776.2338447236,0,3.424280580007414,4.0,1.2493814900054439,NK,0
