Dose,Ligand,Skew,Date,Variance,Mean,Kurtosis,alphStatCov,Cell,Time,Bivalent
84,WT N-term,3.5965562,4/19/2019,6028160,3091.7642,24.80734,0,NK,0.5,1
28,WT N-term,7.656694,4/19/2019,10797998,2517.732,80.88155,0,NK,0.5,1
9.333333,WT N-term,1.1583505,4/19/2019,4260671,1066.1587,1.2009292,0,NK,0.5,1
3.111,WT N-term,1.4319853,4/19/2019,5351274,1128.5352,2.094893,0,NK,0.5,1
1.037037,WT N-term,1.8226188,4/19/2019,4880053.5,828.13574,4.6271515,0,NK,0.5,1
0.345679,WT N-term,1.7238678,4/19/2019,3095336.5,368.91748,4.2433243,0,NK,0.5,1
0.115226,WT N-term,1.4493862,4/19/2019,2799990.2,322.9275,2.5182328,0,NK,0.5,1
0.038409,WT N-term,1.2783368,4/19/2019,2437911.8,416.8286,2.244975,0,NK,0.5,1
0.012803,WT N-term,1.5536585,4/19/2019,2628339.5,113.27051,2.422996,0,NK,0.5,1
0.004268,WT N-term,1.3520335,4/19/2019,2540699.8,151.82666,1.4529228,0,NK,0.5,1
0.001423,WT N-term,1.7589141,4/19/2019,2535364,88.35742,4.1838646,0,NK,0.5,1
0.000474,WT N-term,0.93746126,4/19/2019,1867440.9,0,0.990211,0,NK,0.5,1
84,WT N-term,0.84020406,4/19/2019,8217966,5117.4746,1.7957544,0,CD8,0.5,1
28,WT N-term,10.242557,4/19/2019,10210062,3260.2844,220.32402,0,CD8,0.5,1
9.333333,WT N-term,7.604557,4/19/2019,5186195.5,970.5625,112.44434,0,CD8,0.5,1
3.111,WT N-term,3.337809,4/19/2019,3253437.2,814.7627,14.102882,0,CD8,0.5,1
1.037037,WT N-term,28.824707,4/19/2019,14354200,741.3789,962.66736,0,CD8,0.5,1
0.345679,WT N-term,2.3331623,4/19/2019,590076.5,242.00745,11.602348,0,CD8,0.5,1
0.115226,WT N-term,2.2356129,4/19/2019,409854.3,139.21838,13.618052,0,CD8,0.5,1
0.038409,WT N-term,4.1360464,4/19/2019,472638.75,0,53.124126,0,CD8,0.5,1
0.012803,WT N-term,1.0230681,4/19/2019,269268.9,11.690308,4.1473007,0,CD8,0.5,1
0.004268,WT N-term,1.9849083,4/19/2019,365374.1,12.242554,11.344374,0,CD8,0.5,1
0.001423,WT N-term,7.6413293,4/19/2019,569156.56,90.92639,144.96129,0,CD8,0.5,1
0.000474,WT N-term,1.28017,4/19/2019,333368.6,36.65576,5.914466,0,CD8,0.5,1
84,H16N N-term,1.3305174,4/19/2019,4173073,2082.1785,2.1540194,0,NK,4,1
28,H16N N-term,2.338861,4/19/2019,5580778.5,1538.824,8.164473,0,NK,4,1
9.333333,H16N N-term,1.4948472,4/19/2019,3246373.2,1225.7576,2.9146566,0,NK,4,1
3.111,H16N N-term,1.5428963,4/19/2019,3488439.5,914.3992,2.342246,0,NK,4,1
1.037037,H16N N-term,1.1571674,4/19/2019,3824654.2,740.1448,0.77285004,0,NK,4,1
0.345679,H16N N-term,1.7923044,4/19/2019,3669504.5,541.48413,3.4618764,0,NK,4,1
0.115226,H16N N-term,1.8813062,4/19/2019,3959764.2,309.12256,3.3475409,0,NK,4,1
0.038409,H16N N-term,1.5330619,4/19/2019,3471175.5,457.82495,2.2264466,0,NK,4,1
0.012803,H16N N-term,2.1711943,4/19/2019,3183981.5,126.453125,6.562971,0,NK,4,1
0.004268,H16N N-term,1.5159589,4/19/2019,2957605.8,33.25171,2.0943089,0,NK,4,1
0.001423,H16N N-term,1.7141304,4/19/2019,3035807.8,10.379395,2.6049247,0,NK,4,1
0.000474,H16N N-term,0.94870144,4/19/2019,1747646.1,0,0.7300582,0,NK,4,1
84,H16N N-term,2.0128398,4/19/2019,2111138.2,1619.8419,6.988866,0,CD8,4,1
28,H16N N-term,2.6785054,4/19/2019,924853.44,789.9519,13.989584,0,CD8,4,1
9.333333,H16N N-term,3.3364034,4/19/2019,888673.56,700.07654,20.03836,0,CD8,4,1
3.111,H16N N-term,3.978403,4/19/2019,932423.44,604.91516,27.981073,0,CD8,4,1
1.037037,H16N N-term,5.254772,4/19/2019,741265.3,463.2163,53.75555,0,CD8,4,1
0.345679,H16N N-term,2.1501064,4/19/2019,533131.94,372.7611,10.476864,0,CD8,4,1
0.115226,H16N N-term,1.5167431,4/19/2019,389375.5,269.51648,5.1496506,0,CD8,4,1
0.038409,H16N N-term,2.74254,4/19/2019,509434.34,186.35034,17.650908,0,CD8,4,1
0.012803,H16N N-term,1.1159058,4/19/2019,315639.38,0,2.5480971,0,CD8,4,1
0.004268,H16N N-term,0.68413574,4/19/2019,290480.3,120.188965,1.531426,0,CD8,4,1
0.001423,H16N N-term,0.68714696,4/19/2019,302314.4,90.41577,0.74162626,0,CD8,4,1
0.000474,H16N N-term,39.186474,4/19/2019,3545606.2,157.58362,1679.1655,0,CD8,4,1
84,H16N N-term,1.0144018,4/19/2019,4841862,1776.9395,0.21784067,0,NK,2,1
28,H16N N-term,1.6309692,4/19/2019,3581399.2,1187.5181,2.9305434,0,NK,2,1
9.333333,H16N N-term,1.590679,4/19/2019,3528341.5,729.21436,2.6586409,0,NK,2,1
3.111,H16N N-term,1.2319685,4/19/2019,2543329.2,480.53027,1.1719661,0,NK,2,1
1.037037,H16N N-term,1.4588038,4/19/2019,4006738.2,406.65454,2.2327442,0,NK,2,1
0.345679,H16N N-term,1.5888175,4/19/2019,3944895.5,551.16113,2.193987,0,NK,2,1
0.115226,H16N N-term,2.0052848,4/19/2019,2521069,0,4.873124,0,NK,2,1
0.038409,H16N N-term,1.6242354,4/19/2019,2735999.2,66.40625,2.6726904,0,NK,2,1
0.012803,H16N N-term,1.4920672,4/19/2019,3507908.2,386.6372,1.7875161,0,NK,2,1
0.004268,H16N N-term,2.33562,4/19/2019,5254727.5,498.82764,7.0494184,0,NK,2,1
0.001423,H16N N-term,1.6823993,4/19/2019,3471655.2,177.30884,2.7755442,0,NK,2,1
0.000474,H16N N-term,1.9263365,4/19/2019,4373931.5,299.7351,3.7701921,0,NK,2,1
84,H16N N-term,5.233542,4/19/2019,1944397.9,1161.2823,60.233814,0,CD8,2,1
28,H16N N-term,5.2923603,4/19/2019,1155038.6,584.4037,62.59391,0,CD8,2,1
9.333333,H16N N-term,2.814446,4/19/2019,825413.9,378.10217,13.617313,0,CD8,2,1
3.111,H16N N-term,2.5654733,4/19/2019,777116.7,391.12756,10.876455,0,CD8,2,1
1.037037,H16N N-term,3.4532595,4/19/2019,953292.2,325.7511,19.212112,0,CD8,2,1
0.345679,H16N N-term,2.7234359,4/19/2019,510255.66,0,15.133308,0,CD8,2,1
0.115226,H16N N-term,1.1882248,4/19/2019,358605.53,54.742676,3.0449095,0,CD8,2,1
0.038409,H16N N-term,3.2879684,4/19/2019,549979.2,143.30188,23.189743,0,CD8,2,1
0.012803,H16N N-term,4.2298975,4/19/2019,420434.22,74.45154,44.331528,0,CD8,2,1
0.004268,H16N N-term,0.834465,4/19/2019,287249.4,5.628418,1.2975779,0,CD8,2,1
0.001423,H16N N-term,0.5590451,4/19/2019,310431.25,9.408081,0.95419955,0,CD8,2,1
0.000474,H16N N-term,3.0710435,4/19/2019,475032.97,57.898804,19.395445,0,CD8,2,1
84,H16N N-term,0.560882,4/19/2019,3089821.5,1613.3982,0.21754408,0,NK,1,1
28,H16N N-term,1.6996373,4/19/2019,3819191.2,820.5193,2.7826986,0,NK,1,1
9.333333,H16N N-term,1.2331578,4/19/2019,3938641.5,674.84644,0.9168713,0,NK,1,1
3.111,H16N N-term,1.6546887,4/19/2019,3233805.2,490.24194,3.625083,0,NK,1,1
1.037037,H16N N-term,1.4253219,4/19/2019,2723162.8,245.70776,1.7865944,0,NK,1,1
0.345679,H16N N-term,1.5831972,4/19/2019,3627802.2,431.25122,2.6516027,0,NK,1,1
0.115226,H16N N-term,1.6678659,4/19/2019,3887094.2,395.91235,3.1769052,0,NK,1,1
0.038409,H16N N-term,1.791476,4/19/2019,3371234.2,77.17212,3.576808,0,NK,1,1
0.012803,H16N N-term,4.3758683,4/19/2019,5953287,0.8684082,30.036995,0,NK,1,1
0.004268,H16N N-term,1.716749,4/19/2019,4072798,10.978516,2.452983,0,NK,1,1
0.001423,H16N N-term,1.7340801,4/19/2019,4505721,0,2.8516693,0,NK,1,1
0.000474,H16N N-term,1.5525855,4/19/2019,4938032,250.84497,1.8079591,0,NK,1,1
84,H16N N-term,1.8814963,4/19/2019,1670315,1571.4587,7.1277437,0,CD8,1,1
28,H16N N-term,2.7764132,4/19/2019,1581201.4,922.39014,12.125691,0,CD8,1,1
9.333333,H16N N-term,3.2912588,4/19/2019,1323769.9,768.0886,15.297371,0,CD8,1,1
3.111,H16N N-term,4.2235584,4/19/2019,1172865.5,563.5288,29.047031,0,CD8,1,1
1.037037,H16N N-term,3.6831384,4/19/2019,930116.5,601.9513,24.326504,0,CD8,1,1
0.345679,H16N N-term,4.9066906,4/19/2019,897360.7,391.53625,45.96758,0,CD8,1,1
0.115226,H16N N-term,2.3988838,4/19/2019,617002.5,398.16467,10.859075,0,CD8,1,1
0.038409,H16N N-term,2.0301976,4/19/2019,508476.56,295.74573,7.769928,0,CD8,1,1
0.012803,H16N N-term,5.0111513,4/19/2019,434110.28,176.46558,63.362724,0,CD8,1,1
0.004268,H16N N-term,2.066845,4/19/2019,374460.38,140.36084,10.034928,0,CD8,1,1
0.001423,H16N N-term,0.6878516,4/19/2019,260362.83,0,0.75123715,0,CD8,1,1
0.000474,H16N N-term,5.8244452,4/19/2019,547482.2,114.38135,54.18519,0,CD8,1,1
84,R38Q N-term,1.3818119,4/19/2019,3820938,1619.362,3.4691596,0,NK,4,1
28,R38Q N-term,1.0124319,4/19/2019,3376118.2,1554.4568,0.742162,0,NK,4,1
9.333333,R38Q N-term,1.2564905,4/19/2019,4503815,1468.0173,1.3624864,0,NK,4,1
3.111,R38Q N-term,1.2088084,4/19/2019,4259025.5,1312.3801,1.4823146,0,NK,4,1
1.037037,R38Q N-term,2.2318203,4/19/2019,6089241,1535.0222,7.7870016,0,NK,4,1
0.345679,R38Q N-term,1.6564806,4/19/2019,4662178,714.28687,3.2590032,0,NK,4,1
0.115226,R38Q N-term,2.1799624,4/19/2019,5782213.5,674.8943,7.2679195,0,NK,4,1
0.038409,R38Q N-term,1.7447556,4/19/2019,4640637,382.3777,2.702794,0,NK,4,1
0.012803,R38Q N-term,1.793995,4/19/2019,3586764.8,62.372314,3.0458374,0,NK,4,1
0.004268,R38Q N-term,1.8087962,4/19/2019,3743512.2,100.97778,3.451015,0,NK,4,1
0.001423,R38Q N-term,1.7032338,4/19/2019,4057320.2,116.1438,2.893806,0,NK,4,1
0.000474,R38Q N-term,2.058198,4/19/2019,3618652.2,0,5.4001036,0,NK,4,1
84,R38Q N-term,0.6674108,4/19/2019,5492346.5,3714.332,-0.71494246,0,CD8,4,1
28,R38Q N-term,1.0896802,4/19/2019,7695837,3168.0679,0.74328184,0,CD8,4,1
9.333333,R38Q N-term,3.934702,4/19/2019,4445730.5,1634.6953,25.998365,0,CD8,4,1
3.111,R38Q N-term,6.3404393,4/19/2019,12212924,1733.2961,51.82596,0,CD8,4,1
1.037037,R38Q N-term,9.613896,4/19/2019,154339740,2401.5183,93.930214,0,CD8,4,1
0.345679,R38Q N-term,4.0662675,4/19/2019,3793156.8,511.73657,19.874935,0,CD8,4,1
0.115226,R38Q N-term,3.0475495,4/19/2019,1854261.1,298.35364,11.006129,0,CD8,4,1
0.038409,R38Q N-term,3.9771483,4/19/2019,1341228.4,179.51196,18.5259,0,CD8,4,1
0.012803,R38Q N-term,4.2402086,4/19/2019,638955.25,0,31.527325,0,CD8,4,1
0.004268,R38Q N-term,6.1322117,4/19/2019,917479.1,37.185547,58.22525,0,CD8,4,1
0.001423,R38Q N-term,2.5253842,4/19/2019,564677.5,104.1864,12.78714,0,CD8,4,1
0.000474,R38Q N-term,15.712902,4/19/2019,3558682.8,127.59985,284.7876,0,CD8,4,1
84,R38Q N-term,2.0572517,4/19/2019,6632258,2242.4622,7.673341,0,NK,2,1
28,R38Q N-term,0.7032995,4/19/2019,3565709.5,1643.5779,0.19608831,0,NK,2,1
9.333333,R38Q N-term,1.4006153,4/19/2019,5142860,1242.011,1.4239149,0,NK,2,1
3.111,R38Q N-term,1.721534,4/19/2019,3760379,643.5686,3.3094974,0,NK,2,1
1.037037,R38Q N-term,1.5041405,4/19/2019,3818356.5,408.9485,2.1235118,0,NK,2,1
0.345679,R38Q N-term,1.2732323,4/19/2019,3471188.5,434.01343,1.3091927,0,NK,2,1
0.115226,R38Q N-term,2.3570137,4/19/2019,4543184,299.70142,7.4245358,0,NK,2,1
0.038409,R38Q N-term,1.6499721,4/19/2019,3314658.2,101.3291,2.293027,0,NK,2,1
0.012803,R38Q N-term,1.888721,4/19/2019,4284494,61.598633,3.4303117,0,NK,2,1
0.004268,R38Q N-term,1.65494,4/19/2019,2764142.5,0,2.8860126,0,NK,2,1
0.001423,R38Q N-term,1.710412,4/19/2019,5129962,446.33862,2.7821212,0,NK,2,1
0.000474,R38Q N-term,1.6188064,4/19/2019,3785013.8,153.78564,2.9547796,0,NK,2,1
84,R38Q N-term,1.2657299,4/19/2019,3867736.2,2956.26,2.0661397,0,CD8,2,1
28,R38Q N-term,1.9210666,4/19/2019,3860488.2,1956.832,8.012031,0,CD8,2,1
9.333333,R38Q N-term,1.932841,4/19/2019,1529128.6,804.1936,4.914193,0,CD8,2,1
3.111,R38Q N-term,4.224337,4/19/2019,1335271.8,384.662,25.521566,0,CD8,2,1
1.037037,R38Q N-term,3.6202176,4/19/2019,1700761.8,353.21912,16.9077,0,CD8,2,1
0.345679,R38Q N-term,6.80568,4/19/2019,1344676.2,378.28882,74.424286,0,CD8,2,1
0.115226,R38Q N-term,6.25599,4/19/2019,752322.5,106.75427,67.6126,0,CD8,2,1
0.038409,R38Q N-term,2.5465457,4/19/2019,6558505,1387.6777,6.6525574,0,CD8,2,1
0.012803,R38Q N-term,4.844036,4/19/2019,1450821,199.84668,30.919338,0,CD8,2,1
0.004268,R38Q N-term,5.0508423,4/19/2019,1181592.2,123.02771,34.141247,0,CD8,2,1
0.001423,R38Q N-term,4.7966814,4/19/2019,878615.44,0,32.341076,0,CD8,2,1
0.000474,R38Q N-term,3.731045,4/19/2019,621189.44,34.597168,21.26904,0,CD8,2,1
84,R38Q N-term,1.2371502,4/19/2019,4526086,2371.8198,3.6538334,0,NK,1,1
28,R38Q N-term,1.4526767,4/19/2019,3963926.5,2175.584,3.085166,0,NK,1,1
9.333333,R38Q N-term,2.0241413,4/19/2019,6110942.5,1729.0024,7.434992,0,NK,1,1
3.111,R38Q N-term,1.5096557,4/19/2019,4124523.2,579.84033,2.212947,0,NK,1,1
1.037037,R38Q N-term,1.6220434,4/19/2019,5294326,689.7446,2.299142,0,NK,1,1
0.345679,R38Q N-term,1.5768203,4/19/2019,5997602.5,728.48584,2.2169905,0,NK,1,1
0.115226,R38Q N-term,1.8122047,4/19/2019,4569533,457.38965,3.0748878,0,NK,1,1
0.038409,R38Q N-term,1.6623285,4/19/2019,3613780.8,165.80103,2.4857707,0,NK,1,1
0.012803,R38Q N-term,1.594618,4/19/2019,3762718,320.35474,1.8694129,0,NK,1,1
0.004268,R38Q N-term,1.6543181,4/19/2019,3264309.2,174.92358,2.599512,0,NK,1,1
0.001423,R38Q N-term,1.7971627,4/19/2019,1883557.1,37.115967,4.32437,0,NK,1,1
0.000474,R38Q N-term,1.1904341,4/19/2019,1831635.1,0,1.6952157,0,NK,1,1
84,R38Q N-term,2.2519383,4/19/2019,5051891,3035.315,12.672223,0,CD8,1,1
28,R38Q N-term,0.7835587,4/19/2019,4186385.2,2739.393,0.4773004,0,CD8,1,1
9.333333,R38Q N-term,1.967016,4/19/2019,1851171.9,826.874,4.647121,0,CD8,1,1
3.111,R38Q N-term,10.38531,4/19/2019,1721243.2,237.76794,154.1269,0,CD8,1,1
1.037037,R38Q N-term,10.953732,4/19/2019,2099680.2,328.7229,151.73026,0,CD8,1,1
0.345679,R38Q N-term,3.3766088,4/19/2019,668113.44,93.59985,15.899492,0,CD8,1,1
0.115226,R38Q N-term,1.5565058,4/19/2019,336273.7,75.68787,5.8371954,0,CD8,1,1
0.038409,R38Q N-term,3.0508053,4/19/2019,414548.28,84.59985,20.665445,0,CD8,1,1
0.012803,R38Q N-term,1.9355714,4/19/2019,326346.9,116.06714,13.586056,0,CD8,1,1
0.004268,R38Q N-term,5.748879,4/19/2019,614628.56,116.19495,60.64441,0,CD8,1,1
0.001423,R38Q N-term,4.4026237,4/19/2019,456411.8,62.10547,44.58673,0,CD8,1,1
0.000474,R38Q N-term,0.52937627,4/19/2019,244553.33,0,1.311666,0,CD8,1,1
84,WT N-term,0.9856347,4/19/2019,4186832.2,2142.12,1.7916064,0,NK,1,1
28,WT N-term,1.1994367,4/19/2019,3176131.2,1590.3643,1.8046727,0,NK,1,1
9.333333,WT N-term,1.4835277,4/19/2019,3172949.5,522.10205,2.1743956,0,NK,1,1
3.111,WT N-term,1.5641937,4/19/2019,4418547,700.7754,2.1754198,0,NK,1,1
1.037037,WT N-term,1.9838959,4/19/2019,4630187,535.0825,4.361686,0,NK,1,1
0.345679,WT N-term,1.5471861,4/19/2019,4174944,685.17725,2.428524,0,NK,1,1
0.115226,WT N-term,1.8724446,4/19/2019,3262721,142.25,3.5407348,0,NK,1,1
0.038409,WT N-term,1.9966125,4/19/2019,2506337,0,5.3128376,0,NK,1,1
0.012803,WT N-term,1.8931875,4/19/2019,3105019,29.294678,3.4386964,0,NK,1,1
0.004268,WT N-term,2.3189273,4/19/2019,3252125,39.78711,6.6737833,0,NK,1,1
0.001423,WT N-term,3.3306398,4/19/2019,6171794,400.3745,18.3787,0,NK,1,1
0.000474,WT N-term,1.7970388,4/19/2019,3988814,161.63867,3.0085268,0,NK,1,1
84,WT N-term,0.7503174,4/19/2019,3040869.5,2282.058,0.80070615,0,CD8,1,1
28,WT N-term,1.3191462,4/19/2019,3010789.2,1762.5027,2.76585,0,CD8,1,1
9.333333,WT N-term,3.4397483,4/19/2019,1299179.8,313.4027,17.69701,0,CD8,1,1
3.111,WT N-term,2.902359,4/19/2019,740052.25,120.39819,14.746473,0,CD8,1,1
1.037037,WT N-term,3.2284062,4/19/2019,1377399.1,359.61084,13.697947,0,CD8,1,1
0.345679,WT N-term,3.0578637,4/19/2019,688370.25,115.423706,15.318132,0,CD8,1,1
0.115226,WT N-term,2.2692428,4/19/2019,1026974.3,390.0171,6.2351704,0,CD8,1,1
0.038409,WT N-term,4.934526,4/19/2019,594880.7,101.50403,48.430286,0,CD8,1,1
0.012803,WT N-term,6.425737,4/19/2019,1208589.2,68.83533,56.44895,0,CD8,1,1
0.004268,WT N-term,6.597421,4/19/2019,1007052.4,65.4093,70.53753,0,CD8,1,1
0.001423,WT N-term,5.4907928,4/19/2019,579277.8,28.6427,55.712833,0,CD8,1,1
0.000474,WT N-term,3.2665818,4/19/2019,436688.62,0,19.650328,0,CD8,1,1
84,R38Q/H16N,1.2475767,4/19/2019,4565550.5,1124.302,1.4401655,0,NK,4,1
28,R38Q/H16N,1.4800462,4/19/2019,5080464,758.14575,1.5259404,0,NK,4,1
9.333333,R38Q/H16N,1.6449132,4/19/2019,3933676.8,395.89722,3.0217443,0,NK,4,1
3.111,R38Q/H16N,1.7983003,4/19/2019,4420183.5,528.2888,3.7917647,0,NK,4,1
1.037037,R38Q/H16N,2.094415,4/19/2019,4379270,284.51758,5.2357626,0,NK,4,1
0.345679,R38Q/H16N,1.537932,4/19/2019,4224996.5,488.2942,1.9360743,0,NK,4,1
0.115226,R38Q/H16N,1.832818,4/19/2019,3904938,218.33228,3.4532194,0,NK,4,1
0.038409,R38Q/H16N,2.0180414,4/19/2019,3708571.2,156.42676,4.777418,0,NK,4,1
0.012803,R38Q/H16N,1.8512502,4/19/2019,2662213,0,4.368089,0,NK,4,1
0.004268,R38Q/H16N,1.3495102,4/19/2019,5264463,613.08276,1.1415639,0,NK,4,1
0.001423,R38Q/H16N,1.6740595,4/19/2019,5020163,275.91772,2.250227,0,NK,4,1
0.000474,R38Q/H16N,1.8864453,4/19/2019,4375088.5,134.47705,3.7831163,0,NK,4,1
84,R38Q/H16N,2.2492998,4/19/2019,1798115.4,879.31213,7.506096,0,CD8,4,1
28,R38Q/H16N,4.120864,4/19/2019,809278.94,225.81274,28.35031,0,CD8,4,1
9.333333,R38Q/H16N,6.0216146,4/19/2019,739532.2,126.78491,68.51641,0,CD8,4,1
3.111,R38Q/H16N,3.543492,4/19/2019,521660.28,155.54712,28.899847,0,CD8,4,1
1.037037,R38Q/H16N,1.1670029,4/19/2019,335414.5,127.076416,3.0902133,0,CD8,4,1
0.345679,R38Q/H16N,2.4997718,4/19/2019,362154.03,92.00659,15.269833,0,CD8,4,1
0.115226,R38Q/H16N,4.053923,4/19/2019,459640.03,105.24841,37.027447,0,CD8,4,1
0.038409,R38Q/H16N,1.2834433,4/19/2019,292356.22,117.466064,4.8586383,0,CD8,4,1
0.012803,R38Q/H16N,5.3985724,4/19/2019,375074.7,11.12915,77.71617,0,CD8,4,1
0.004268,R38Q/H16N,18.031187,4/19/2019,916395.2,6.836792,450.1022,0,CD8,4,1
0.001423,R38Q/H16N,1.7612658,4/19/2019,295228.25,42.70935,10.852183,0,CD8,4,1
0.000474,R38Q/H16N,12.952447,4/19/2019,873674.25,0,259.89426,0,CD8,4,1
84,R38Q/H16N,1.5073824,4/19/2019,3404810.8,865.4563,2.6579275,0,NK,2,1
28,R38Q/H16N,1.6277726,4/19/2019,3408582.2,714.9011,3.5441523,0,NK,2,1
9.333333,R38Q/H16N,1.4594634,4/19/2019,3345442.2,446.29712,2.0079827,0,NK,2,1
3.111,R38Q/H16N,1.8095982,4/19/2019,3377053.8,311.09302,3.6884007,0,NK,2,1
1.037037,R38Q/H16N,2.1273577,4/19/2019,3881433.8,254.04736,5.4392996,0,NK,2,1
0.345679,R38Q/H16N,1.7039535,4/19/2019,2473083.8,183.55786,4.2755084,0,NK,2,1
0.115226,R38Q/H16N,1.7704434,4/19/2019,2599401.5,223.25293,4.3523364,0,NK,2,1
0.038409,R38Q/H16N,2.0278971,4/19/2019,2242288,39.90503,7.136923,0,NK,2,1
0.012803,R38Q/H16N,1.7725568,4/19/2019,2868115.2,0,4.054468,0,NK,2,1
0.004268,R38Q/H16N,1.8237721,4/19/2019,2617488.2,171.41748,4.5373435,0,NK,2,1
0.001423,R38Q/H16N,1.8653729,4/19/2019,3648670,227.28345,3.5527663,0,NK,2,1
0.000474,R38Q/H16N,2.2738948,4/19/2019,4283139,258.61133,5.6734,0,NK,2,1
84,R38Q/H16N,2.0762246,4/19/2019,1027860.06,650.83167,6.702567,0,CD8,2,1
28,R38Q/H16N,5.260976,4/19/2019,965875.94,342.93848,47.5524,0,CD8,2,1
9.333333,R38Q/H16N,2.0022862,4/19/2019,386315.25,152.52722,9.659924,0,CD8,2,1
3.111,R38Q/H16N,0.6923313,4/19/2019,280182.44,77.71948,1.7870455,0,CD8,2,1
1.037037,R38Q/H16N,2.336539,4/19/2019,337689.53,54.409668,17.871494,0,CD8,2,1
0.345679,R38Q/H16N,6.2557044,4/19/2019,446717.03,108.753296,112.43306,0,CD8,2,1
0.115226,R38Q/H16N,4.2371616,4/19/2019,487210.44,109.817505,39.29768,0,CD8,2,1
0.038409,R38Q/H16N,4.3182435,4/19/2019,453947.22,177.1466,46.045406,0,CD8,2,1
0.012803,R38Q/H16N,1.8565276,4/19/2019,367071.62,148.9314,12.414003,0,CD8,2,1
0.004268,R38Q/H16N,3.5388644,4/19/2019,462058.53,141.95288,29.857956,0,CD8,2,1
0.001423,R38Q/H16N,17.882277,4/19/2019,1568348,214.974,410.62326,0,CD8,2,1
0.000474,R38Q/H16N,1.4408737,4/19/2019,322783.62,0,5.85439,0,CD8,2,1
84,R38Q/H16N,1.3042694,4/19/2019,6564433,1270.5186,0.9823241,0,NK,1,1
28,R38Q/H16N,1.6967907,4/19/2019,5222030.5,694.62256,2.577979,0,NK,1,1
9.333333,R38Q/H16N,1.7232589,4/19/2019,6058878.5,518.4204,2.366674,0,NK,1,1
3.111,R38Q/H16N,1.4093548,4/19/2019,3938259,228.0564,1.6360765,0,NK,1,1
1.037037,R38Q/H16N,1.5385445,4/19/2019,5188667,447.10303,1.8810968,0,NK,1,1
0.345679,R38Q/H16N,1.8604729,4/19/2019,4293180,118.140625,3.2276435,0,NK,1,1
0.115226,R38Q/H16N,1.7878984,4/19/2019,4646854.5,265.1958,2.7975183,0,NK,1,1
0.038409,R38Q/H16N,2.0752547,4/19/2019,3688734.8,41.619873,4.5215635,0,NK,1,1
0.012803,R38Q/H16N,1.5433882,4/19/2019,3970705,0,2.0360775,0,NK,1,1
0.004268,R38Q/H16N,2.1626127,4/19/2019,6825298.5,309.35938,5.347334,0,NK,1,1
0.001423,R38Q/H16N,2.311349,4/19/2019,5292156.5,319.98633,8.283605,0,NK,1,1
0.000474,R38Q/H16N,1.6509011,4/19/2019,4391998,109.92407,2.30367,0,NK,1,1
84,R38Q/H16N,2.0743427,4/19/2019,1003017.7,522.7988,6.110574,0,CD8,1,1
28,R38Q/H16N,13.460108,4/19/2019,6350443.5,357.29248,203.63939,0,CD8,1,1
9.333333,R38Q/H16N,1.8561937,4/19/2019,379051.16,74.217285,7.364134,0,CD8,1,1
3.111,R38Q/H16N,1.6204312,4/19/2019,372124.03,59.822266,4.784189,0,CD8,1,1
1.037037,R38Q/H16N,3.0768375,4/19/2019,430707.66,10.299683,23.436098,0,CD8,1,1
0.345679,R38Q/H16N,0.56523514,4/19/2019,267970.53,29.00354,0.65006495,0,CD8,1,1
0.115226,R38Q/H16N,0.54841137,4/19/2019,291413.53,16.698608,0.8660836,0,CD8,1,1
0.038409,R38Q/H16N,4.331283,4/19/2019,535682.6,8.708496,34.30531,0,CD8,1,1
0.012803,R38Q/H16N,3.6617622,4/19/2019,485294.12,76.19763,33.223656,0,CD8,1,1
0.004268,R38Q/H16N,4.85127,4/19/2019,1248287,151.3529,27.708796,0,CD8,1,1
0.001423,R38Q/H16N,0.7616667,4/19/2019,220233.33,0,0.73851275,0,CD8,1,1
0.000474,R38Q/H16N,2.2169256,4/19/2019,506163.47,82.40881,9.955033,0,CD8,1,1
84,R38Q/H16N,1.3187934,4/19/2019,6573361,1446.0732,1.2130456,0,NK,0.5,1
28,R38Q/H16N,1.5839074,4/19/2019,6447061.5,1048.3486,2.694497,0,NK,0.5,1
9.333333,R38Q/H16N,1.2521485,4/19/2019,5087146,671.6323,0.6125505,0,NK,0.5,1
3.111,R38Q/H16N,1.3842634,4/19/2019,6168071.5,634.6572,1.6402283,0,NK,0.5,1
1.037037,R38Q/H16N,1.948051,4/19/2019,3650868,0,3.8620243,0,NK,0.5,1
0.345679,R38Q/H16N,1.9070946,4/19/2019,2887884.8,91.163086,5.225233,0,NK,0.5,1
0.115226,R38Q/H16N,1.5053723,4/19/2019,3230648,8.956299,1.6523762,0,NK,0.5,1
0.038409,R38Q/H16N,1.4480215,4/19/2019,4072956.2,202.76758,1.3980308,0,NK,0.5,1
0.012803,R38Q/H16N,2.0403998,4/19/2019,3688448.8,38.898193,4.877499,0,NK,0.5,1
0.004268,R38Q/H16N,1.7334924,4/19/2019,4423814.5,284.5664,2.7549663,0,NK,0.5,1
0.001423,R38Q/H16N,1.9797599,4/19/2019,3869750.8,36.47461,3.5863838,0,NK,0.5,1
0.000474,R38Q/H16N,1.5217565,4/19/2019,5096393.5,424.31934,1.7236624,0,NK,0.5,1
84,R38Q/H16N,2.4021492,4/19/2019,1199066.9,622.681,10.249935,0,CD8,0.5,1
28,R38Q/H16N,3.086288,4/19/2019,1245654.8,407.1704,11.58682,0,CD8,0.5,1
