Variance,Mean,Time,Ligand,Kurtosis,Date,Cell,Dose,Skew
494108300.0,21776.68,4.0,IL2,-0.5042565,2019-4-18,T-regs,3.111,0.6959542
411830880.0,16308.727,4.0,IL2,0.48127985,2019-4-18,T-regs,1.037037,1.1145835
342333380.0,14112.453,4.0,IL2,0.9524903,2019-4-18,T-regs,0.345679,1.2290318
223650400.0,9703.859,4.0,IL2,1.9938083,2019-4-18,T-regs,0.115226,1.5960941
103463896.0,4601.5884,4.0,IL2,6.010042,2019-4-18,T-regs,0.038409,2.3896644
82290740.0,3002.8672,4.0,IL2,11.859145,2019-4-18,T-regs,0.012803,3.2369373
29191996.0,842.31934,4.0,IL2,22.017366,2019-4-18,T-regs,0.004268,4.184426
56291092.0,1630.2417,4.0,IL2,30.084522,2019-4-18,T-regs,0.001423,4.7492056
14444830.0,0.0,4.0,IL2,50.132275,2019-4-18,T-regs,0.000474,5.979076
499631550.0,21728.812,4.0,IL2,0.020642042,2019-4-18,T-helper,84.0,0.8797693
477297540.0,20660.977,4.0,IL2,0.13286471,2019-4-18,T-helper,28.0,0.94860786
657315140.0,24372.508,4.0,IL2,0.3081391,2019-4-18,T-helper,9.333333,1.008092
415523400.0,17712.285,4.0,IL2,5.1459208,2019-4-18,T-helper,3.111,1.4722381
4947671600.0,10591.271,4.0,IL2,9671.272,2019-4-18,T-helper,1.037037,95.614975
168410850.0,6381.702,4.0,IL2,7.347316,2019-4-18,T-helper,0.345679,2.6421316
66927250.0,3026.8901,4.0,IL2,16.265339,2019-4-18,T-helper,0.115226,3.7393644
23170382.0,732.16187,4.0,IL2,3042.8418,2019-4-18,T-helper,0.038409,41.503696
3222729.8,113.029785,4.0,IL2,83.592964,2019-4-18,T-helper,0.012803,6.3555703
1811996.4,0.0,4.0,IL2,25.168486,2019-4-18,T-helper,0.004268,2.4988205
6300642.5,183.68286,4.0,IL2,205.51611,2019-4-18,T-helper,0.001423,11.2704525
2035669.2,84.01416,4.0,IL2,22.51118,2019-4-18,T-helper,0.000474,2.3222275
499631550.0,21728.812,2.0,IL2,0.020642042,2019-4-18,Tcells,84.0,0.8797693
477297540.0,20660.977,2.0,IL2,0.13286471,2019-4-18,Tcells,28.0,0.94860786
657315140.0,24372.508,2.0,IL2,0.3081391,2019-4-18,Tcells,9.333333,1.008092
415523400.0,17712.285,2.0,IL2,5.1459208,2019-4-18,Tcells,3.111,1.4722381
4947671600.0,10591.271,2.0,IL2,9671.272,2019-4-18,Tcells,1.037037,95.614975
168410850.0,6381.702,2.0,IL2,7.347316,2019-4-18,Tcells,0.345679,2.6421316
66927250.0,3026.8901,2.0,IL2,16.265339,2019-4-18,Tcells,0.115226,3.7393644
23170382.0,732.16187,2.0,IL2,3042.8418,2019-4-18,Tcells,0.038409,41.503696
3222729.8,113.029785,2.0,IL2,83.592964,2019-4-18,Tcells,0.012803,6.3555703
1811996.4,0.0,2.0,IL2,25.168486,2019-4-18,Tcells,0.004268,2.4988205
6300642.5,183.68286,2.0,IL2,205.51611,2019-4-18,Tcells,0.001423,11.2704525
2035669.2,84.01416,2.0,IL2,22.51118,2019-4-18,Tcells,0.000474,2.3222275
627551040.0,23921.0,2.0,IL2,-0.058808327,2019-4-18,T-regs,84.0,0.8058601
492642300.0,21948.246,2.0,IL2,-0.47739553,2019-4-18,T-regs,28.0,0.7033891
689058800.0,23003.785,2.0,IL2,-0.55346155,2019-4-18,T-regs,9.333333,0.7887314
444916030.0,20364.207,2.0,IL2,-0.48841023,2019-4-18,T-regs,3.111,0.71375644
434675550.0,18575.316,2.0,IL2,-0.5046458,2019-4-18,T-regs,1.037037,0.782931
304111840.0,12626.018,2.0,IL2,1.0155749,2019-4-18,T-regs,0.345679,1.3567383
192238050.0,8259.743,2.0,IL2,4.1840377,2019-4-18,T-regs,0.115226,1.9576432
45881588.0,2685.9097,2.0,IL2,11.021478,2019-4-18,T-regs,0.038409,3.0694013
25366750.0,1090.9824,2.0,IL2,27.838276,2019-4-18,T-regs,0.012803,4.8290935
6580995.5,59.411377,2.0,IL2,83.054436,2019-4-18,T-regs,0.004268,6.6735854
30354434.0,1679.3945,2.0,IL2,15.185659,2019-4-18,T-regs,0.001423,3.6035392
4721105.0,0.0,2.0,IL2,38.59713,2019-4-18,T-regs,0.000474,4.3269696
413684320.0,18515.562,2.0,IL2,0.8949239,2019-4-18,T-helper,84.0,1.1094321
360327500.0,16357.541,2.0,IL2,4.2253532,2019-4-18,T-helper,28.0,1.3977636
532389820.0,19890.162,2.0,IL2,13.543932,2019-4-18,T-helper,9.333333,1.8926499
284078620.0,12888.769,2.0,IL2,2.3175,2019-4-18,T-helper,3.111,1.6064619
92860360.0,4571.0127,2.0,IL2,9.383416,2019-4-18,T-helper,1.037037,2.8637862
10568420.0,910.3684,2.0,IL2,46.032135,2019-4-18,T-helper,0.345679,5.6815925
6825363.0,267.74512,2.0,IL2,326.18524,2019-4-18,T-helper,0.115226,13.330572
2114243.2,31.030273,2.0,IL2,282.92554,2019-4-18,T-helper,0.038409,8.133198
2981210.2,5.5341797,2.0,IL2,1115.351,2019-4-18,T-helper,0.012803,21.488846
2069881.2,0.0,2.0,IL2,260.59164,2019-4-18,T-helper,0.004268,8.308923
2135801.2,58.199707,2.0,IL2,121.04451,2019-4-18,T-helper,0.001423,6.312907
2205426.8,122.10693,2.0,IL2,591.74603,2019-4-18,T-helper,0.000474,12.816544
413684320.0,18515.562,1.0,IL2,0.8949239,2019-4-18,Tcells,84.0,1.1094321
360327500.0,16357.541,1.0,IL2,4.2253532,2019-4-18,Tcells,28.0,1.3977636
532389820.0,19890.162,1.0,IL2,13.543932,2019-4-18,Tcells,9.333333,1.8926499
284078620.0,12888.769,1.0,IL2,2.3175,2019-4-18,Tcells,3.111,1.6064619
92860360.0,4571.0127,1.0,IL2,9.383416,2019-4-18,Tcells,1.037037,2.8637862
10568420.0,910.3684,1.0,IL2,46.032135,2019-4-18,Tcells,0.345679,5.6815925
6825363.0,267.74512,1.0,IL2,326.18524,2019-4-18,Tcells,0.115226,13.330572
2114243.2,31.030273,1.0,IL2,282.92554,2019-4-18,Tcells,0.038409,8.133198
2981210.2,5.5341797,1.0,IL2,1115.351,2019-4-18,Tcells,0.012803,21.488846
2069881.2,0.0,1.0,IL2,260.59164,2019-4-18,Tcells,0.004268,8.308923
2135801.2,58.199707,1.0,IL2,121.04451,2019-4-18,Tcells,0.001423,6.312907
2205426.8,122.10693,1.0,IL2,591.74603,2019-4-18,Tcells,0.000474,12.816544
510558980.0,20909.244,1.0,IL2,-0.34669423,2019-4-18,T-regs,84.0,0.8059107
593853000.0,24295.662,1.0,IL2,-0.8672261,2019-4-18,T-regs,28.0,0.58566046
673555600.0,21577.162,1.0,IL2,-0.1501174,2019-4-18,T-regs,9.333333,0.95963496
525099650.0,21696.115,1.0,IL2,-0.52875423,2019-4-18,T-regs,3.111,0.73038435
441347460.0,18542.734,1.0,IL2,-0.63236403,2019-4-18,T-regs,1.037037,0.7764633
288078980.0,12478.646,1.0,IL2,0.08321667,2019-4-18,T-regs,0.345679,1.1665385
121120650.0,6620.974,1.0,IL2,2.253684,2019-4-18,T-regs,0.115226,1.7302849
43074812.0,2600.8584,1.0,IL2,12.516844,2019-4-18,T-regs,0.038409,3.1965797
28223670.0,1273.9116,1.0,IL2,110.00803,2019-4-18,T-regs,0.012803,8.362792
23769914.0,1126.5972,1.0,IL2,38.44481,2019-4-18,T-regs,0.004268,5.514809
3023789.2,0.0,1.0,IL2,3.3445835,2019-4-18,T-regs,0.001423,1.297755
18470200.0,559.3113,1.0,IL2,45.960297,2019-4-18,T-regs,0.000474,6.0247197
305761800.0,15816.339,1.0,IL2,0.38816214,2019-4-18,T-helper,84.0,1.0316073
345154020.0,16781.188,1.0,IL2,0.462641,2019-4-18,T-helper,28.0,1.0533674
407754100.0,18792.123,1.0,IL2,0.47487068,2019-4-18,T-helper,9.333333,1.0417361
258163800.0,13332.57,1.0,IL2,1.6191831,2019-4-18,T-helper,3.111,1.3727156
114874140.0,5505.38,1.0,IL2,6.9037,2019-4-18,T-helper,1.037037,2.523977
13624903.0,1172.9133,1.0,IL2,60.08432,2019-4-18,T-helper,0.345679,6.218308
4908219.0,262.67822,1.0,IL2,433.58432,2019-4-18,T-helper,0.115226,14.338677
2154208.8,78.677246,1.0,IL2,50.5984,2019-4-18,T-helper,0.038409,4.259338
2790669.2,2.991455,1.0,IL2,730.11993,2019-4-18,T-helper,0.012803,16.866016
164745420.0,191.49487,1.0,IL2,9730.166,2019-4-18,T-helper,0.004268,98.0344
1517754.6,0.0,1.0,IL2,14.471724,2019-4-18,T-helper,0.001423,1.9103774
1740799.5,57.741943,1.0,IL2,36.199413,2019-4-18,T-helper,0.000474,2.9481146
305761800.0,15816.339,0.5,IL2,0.38816214,2019-4-18,Tcells,84.0,1.0316073
345154020.0,16781.188,0.5,IL2,0.462641,2019-4-18,Tcells,28.0,1.0533674
407754100.0,18792.123,0.5,IL2,0.47487068,2019-4-18,Tcells,9.333333,1.0417361
258163800.0,13332.57,0.5,IL2,1.6191831,2019-4-18,Tcells,3.111,1.3727156
114874140.0,5505.38,0.5,IL2,6.9037,2019-4-18,Tcells,1.037037,2.523977
13624903.0,1172.9133,0.5,IL2,60.08432,2019-4-18,Tcells,0.345679,6.218308
4908219.0,262.67822,0.5,IL2,433.58432,2019-4-18,Tcells,0.115226,14.338677
2154208.8,78.677246,0.5,IL2,50.5984,2019-4-18,Tcells,0.038409,4.259338
2790669.2,2.991455,0.5,IL2,730.11993,2019-4-18,Tcells,0.012803,16.866016
164745420.0,191.49487,0.5,IL2,9730.166,2019-4-18,Tcells,0.004268,98.0344
1517754.6,0.0,0.5,IL2,14.471724,2019-4-18,Tcells,0.001423,1.9103774
1740799.5,57.741943,0.5,IL2,36.199413,2019-4-18,Tcells,0.000474,2.9481146
681943400.0,24719.201,0.5,IL2,-0.98301244,2019-4-18,T-regs,84.0,0.59991443
719984900.0,27863.047,0.5,IL2,-0.8059685,2019-4-18,T-regs,28.0,0.4686491
445149900.0,19356.07,0.5,IL2,-0.4339919,2019-4-18,T-regs,9.333333,0.82927656
659896770.0,25763.42,0.5,IL2,-1.2080221,2019-4-18,T-regs,3.111,0.42710045
366736830.0,14701.574,0.5,IL2,-0.17810106,2019-4-18,T-regs,1.037037,1.0483693
68919970.0,3451.3691,0.5,IL2,8.14245,2019-4-18,T-regs,0.345679,2.8196683
41073784.0,2311.4727,0.5,IL2,11.484698,2019-4-18,T-regs,0.115226,3.1826587
47009344.0,1715.1587,0.5,IL2,33.747196,2019-4-18,T-regs,0.038409,5.194774
25890196.0,856.5752,0.5,IL2,38.292496,2019-4-18,T-regs,0.012803,5.6208124
11144495.0,86.31592,0.5,IL2,96.339096,2019-4-18,T-regs,0.004268,7.6644645
9726503.0,0.0,0.5,IL2,32.032635,2019-4-18,T-regs,0.001423,4.6638803
72910390.0,1440.6377,0.5,IL2,88.016174,2019-4-18,T-regs,0.000474,7.9439487
489204860.0,24798.62,0.5,IL2,2.7953691,2019-4-18,T-helper,84.0,0.8603022
548621440.0,27222.543,0.5,IL2,-0.6084893,2019-4-18,T-helper,28.0,0.4974418
357953400.0,16426.305,0.5,IL2,1.1602583,2019-4-18,T-helper,9.333333,1.2260947
459185570.0,21044.691,0.5,IL2,-0.089770555,2019-4-18,T-helper,3.111,0.8859298
29347360.0,2112.2163,0.5,IL2,25.870127,2019-4-18,T-helper,1.037037,4.402481
5484784.0,427.67285,0.5,IL2,334.2121,2019-4-18,T-helper,0.345679,14.215667
2015816.0,168.47021,0.5,IL2,86.50941,2019-4-18,T-helper,0.115226,5.0317464
4031627.5,210.79468,0.5,IL2,244.35492,2019-4-18,T-helper,0.038409,11.6012945
4920568.5,210.74976,0.5,IL2,275.70483,2019-4-18,T-helper,0.012803,13.014723
1891236.4,95.75464,0.5,IL2,49.42735,2019-4-18,T-helper,0.004268,3.6599312
1603068.1,0.0,0.5,IL2,43.793964,2019-4-18,T-helper,0.001423,2.8328624
1949662.6,187.89014,0.5,IL2,44.51116,2019-4-18,T-helper,0.000474,3.4196608
489204860.0,24798.62,4.0,IL15,2.7953691,2019-4-18,Tcells,84.0,0.8603022
548621440.0,27222.543,4.0,IL15,-0.6084893,2019-4-18,Tcells,28.0,0.4974418
357953400.0,16426.305,4.0,IL15,1.1602583,2019-4-18,Tcells,9.333333,1.2260947
459185570.0,21044.691,4.0,IL15,-0.089770555,2019-4-18,Tcells,3.111,0.8859298
29347360.0,2112.2163,4.0,IL15,25.870127,2019-4-18,Tcells,1.037037,4.402481
5484784.0,427.67285,4.0,IL15,334.2121,2019-4-18,Tcells,0.345679,14.215667
2015816.0,168.47021,4.0,IL15,86.50941,2019-4-18,Tcells,0.115226,5.0317464
4031627.5,210.79468,4.0,IL15,244.35492,2019-4-18,Tcells,0.038409,11.6012945
4920568.5,210.74976,4.0,IL15,275.70483,2019-4-18,Tcells,0.012803,13.014723
1891236.4,95.75464,4.0,IL15,49.42735,2019-4-18,Tcells,0.004268,3.6599312
1603068.1,0.0,4.0,IL15,43.793964,2019-4-18,Tcells,0.001423,2.8328624
1949662.6,187.89014,4.0,IL15,44.51116,2019-4-18,Tcells,0.000474,3.4196608
536948700.0,23887.479,4.0,IL15,0.32406688,2019-4-18,T-regs,84.0,0.8405603
487541100.0,21572.96,4.0,IL15,0.16331887,2019-4-18,T-regs,28.0,0.8818333
452262820.0,21417.547,4.0,IL15,-0.6420982,2019-4-18,T-regs,9.333333,0.6678523
438636300.0,21734.834,4.0,IL15,-0.19257426,2019-4-18,T-regs,3.111,0.7531807
176184160.0,11565.229,4.0,IL15,1.86345,2019-4-18,T-regs,1.037037,1.3611848
125347060.0,7545.9404,4.0,IL15,4.7433777,2019-4-18,T-regs,0.345679,2.017517
52200876.0,2312.3313,4.0,IL15,23.514538,2019-4-18,T-regs,0.115226,4.3459344
14384363.0,522.6848,4.0,IL15,54.21774,2019-4-18,T-regs,0.038409,6.2297487
10522120.0,0.0,4.0,IL15,144.56543,2019-4-18,T-regs,0.012803,10.023441
21933334.0,364.73315,4.0,IL15,71.6501,2019-4-18,T-regs,0.004268,7.2310286
17993232.0,680.2908,4.0,IL15,23.477911,2019-4-18,T-regs,0.001423,4.312845
94477520.0,3208.951,4.0,IL15,11.309852,2019-4-18,T-regs,0.000474,3.2766213
516444400.0,22012.11,4.0,IL15,-0.080801964,2019-4-18,T-helper,84.0,0.8583533
442106850.0,20260.934,4.0,IL15,0.012532473,2019-4-18,T-helper,28.0,0.8825813
323486600.0,15354.964,4.0,IL15,0.84566283,2019-4-18,T-helper,9.333333,1.172927
436429600.0,20537.602,4.0,IL15,0.060653687,2019-4-18,T-helper,3.111,0.8822751
116407120.0,8716.849,4.0,IL15,2.6675663,2019-4-18,T-helper,1.037037,1.5920084
44183870.0,3668.1401,4.0,IL15,19.852154,2019-4-18,T-helper,0.345679,3.59306
10746858.0,765.43774,4.0,IL15,201.23848,2019-4-18,T-helper,0.115226,10.76275
2074415.4,148.82935,4.0,IL15,192.70944,2019-4-18,T-helper,0.038409,6.835375
1684951.6,48.62451,4.0,IL15,28.492449,2019-4-18,T-helper,0.012803,2.30074
2071531.9,0.0,4.0,IL15,169.15396,2019-4-18,T-helper,0.004268,6.748291
2042873.1,3.0114746,4.0,IL15,109.318275,2019-4-18,T-helper,0.001423,5.3003106
10204535.0,431.3474,4.0,IL15,171.09016,2019-4-18,T-helper,0.000474,10.502456
516444400.0,22012.11,2.0,IL15,-0.080801964,2019-4-18,Tcells,84.0,0.8583533
442106850.0,20260.934,2.0,IL15,0.012532473,2019-4-18,Tcells,28.0,0.8825813
323486600.0,15354.964,2.0,IL15,0.84566283,2019-4-18,Tcells,9.333333,1.172927
436429600.0,20537.602,2.0,IL15,0.060653687,2019-4-18,Tcells,3.111,0.8822751
116407120.0,8716.849,2.0,IL15,2.6675663,2019-4-18,Tcells,1.037037,1.5920084
44183870.0,3668.1401,2.0,IL15,19.852154,2019-4-18,Tcells,0.345679,3.59306
10746858.0,765.43774,2.0,IL15,201.23848,2019-4-18,Tcells,0.115226,10.76275
2074415.4,148.82935,2.0,IL15,192.70944,2019-4-18,Tcells,0.038409,6.835375
1684951.6,48.62451,2.0,IL15,28.492449,2019-4-18,Tcells,0.012803,2.30074
2071531.9,0.0,2.0,IL15,169.15396,2019-4-18,Tcells,0.004268,6.748291
2042873.1,3.0114746,2.0,IL15,109.318275,2019-4-18,Tcells,0.001423,5.3003106
10204535.0,431.3474,2.0,IL15,171.09016,2019-4-18,Tcells,0.000474,10.502456
498913950.0,20853.502,2.0,IL15,-0.20882678,2019-4-18,T-regs,84.0,0.7844884
646264400.0,20725.137,2.0,IL15,0.69879293,2019-4-18,T-regs,28.0,1.1299567
449160580.0,19675.283,2.0,IL15,-0.17959905,2019-4-18,T-regs,9.333333,0.8113247
408350270.0,18049.486,2.0,IL15,-0.28138852,2019-4-18,T-regs,3.111,0.85915303
716500160.0,3568.5535,2.0,IL15,752.07965,2019-4-18,T-regs,1.037037,26.775568
18986376.0,500.69067,2.0,IL15,116.76731,2019-4-18,T-regs,0.345679,9.42855
6874000.5,114.43652,2.0,IL15,31.475227,2019-4-18,T-regs,0.115226,4.4778605
1783366900.0,1466.1204,2.0,IL15,703.6531,2019-4-18,T-regs,0.038409,26.532967
8398816.0,162.91187,2.0,IL15,48.62458,2019-4-18,T-regs,0.012803,5.3990207
9706120.0,0.0,2.0,IL15,35.602486,2019-4-18,T-regs,0.004268,5.094547
10193190.0,142.29785,2.0,IL15,84.22369,2019-4-18,T-regs,0.001423,7.2563267
20005770.0,769.46313,2.0,IL15,62.933083,2019-4-18,T-regs,0.000474,6.5953975
379093500.0,16487.71,2.0,IL15,9.69406,2019-4-18,T-helper,84.0,1.6568394
471222460.0,18964.957,2.0,IL15,1.079597,2019-4-18,T-helper,28.0,1.2113115
2336634600.0,17260.043,2.0,IL15,6338.115,2019-4-18,T-helper,9.333333,73.30438
241904530.0,13120.462,2.0,IL15,20.074106,2019-4-18,T-helper,3.111,2.0853853
110461990.0,1379.3977,2.0,IL15,4377.076,2019-4-18,T-helper,1.037037,62.339325
2402396.0,148.25537,2.0,IL15,226.63855,2019-4-18,T-helper,0.345679,8.358304
1732002.2,3.0585938,2.0,IL15,14.923004,2019-4-18,T-helper,0.115226,1.8813092
129904580.0,104.55469,2.0,IL15,9621.708,2019-4-18,T-helper,0.038409,97.35226
1678074.4,3.3391113,2.0,IL15,15.596796,2019-4-18,T-helper,0.012803,1.9741439
2417905.2,0.0,2.0,IL15,370.12863,2019-4-18,T-helper,0.004268,10.898105
1618097.5,7.5026855,2.0,IL15,5.1194286,2019-4-18,T-helper,0.001423,1.2672896
3498425.5,254.02173,2.0,IL15,1068.3998,2019-4-18,T-helper,0.000474,20.599356
379093500.0,16487.71,1.0,IL15,9.69406,2019-4-18,Tcells,84.0,1.6568394
471222460.0,18964.957,1.0,IL15,1.079597,2019-4-18,Tcells,28.0,1.2113115
2336634600.0,17260.043,1.0,IL15,6338.115,2019-4-18,Tcells,9.333333,73.30438
241904530.0,13120.462,1.0,IL15,20.074106,2019-4-18,Tcells,3.111,2.0853853
110461990.0,1379.3977,1.0,IL15,4377.076,2019-4-18,Tcells,1.037037,62.339325
2402396.0,148.25537,1.0,IL15,226.63855,2019-4-18,Tcells,0.345679,8.358304
1732002.2,3.0585938,1.0,IL15,14.923004,2019-4-18,Tcells,0.115226,1.8813092
129904580.0,104.55469,1.0,IL15,9621.708,2019-4-18,Tcells,0.038409,97.35226
1678074.4,3.3391113,1.0,IL15,15.596796,2019-4-18,Tcells,0.012803,1.9741439
2417905.2,0.0,1.0,IL15,370.12863,2019-4-18,Tcells,0.004268,10.898105
1618097.5,7.5026855,1.0,IL15,5.1194286,2019-4-18,Tcells,0.001423,1.2672896
3498425.5,254.02173,1.0,IL15,1068.3998,2019-4-18,Tcells,0.000474,20.599356
492135170.0,19414.223,1.0,IL15,0.30479074,2019-4-18,T-regs,84.0,1.061721
601610940.0,21151.861,1.0,IL15,-0.5322192,2019-4-18,T-regs,28.0,0.8335556
452614240.0,19662.041,1.0,IL15,-0.3113413,2019-4-18,T-regs,9.333333,0.81851935
16008587000.0,23963.723,1.0,IL15,613.12036,2019-4-18,T-regs,3.111,24.473125
52640080.0,4446.9756,1.0,IL15,4.0141563,2019-4-18,T-regs,1.037037,2.038164
7861312.5,228.69604,1.0,IL15,31.575733,2019-4-18,T-regs,0.345679,4.5323496
57932810.0,2119.0486,1.0,IL15,26.25107,2019-4-18,T-regs,0.115226,4.7850847
11066482.0,441.65845,1.0,IL15,60.556164,2019-4-18,T-regs,0.038409,6.5379844
4019114.2,0.0,1.0,IL15,26.933887,2019-4-18,T-regs,0.012803,3.0089254
22593924.0,816.7478,1.0,IL15,54.578762,2019-4-18,T-regs,0.004268,6.546582
4444914.0,117.10278,1.0,IL15,11.478569,2019-4-18,T-regs,0.001423,2.2159414
29915864.0,1145.927,1.0,IL15,51.75756,2019-4-18,T-regs,0.000474,6.3395824
364756500.0,18827.223,1.0,IL15,0.36356473,2019-4-18,T-helper,84.0,1.0069394
456765730.0,20273.188,1.0,IL15,0.12113023,2019-4-18,T-helper,28.0,0.93806475
506577020.0,16184.343,1.0,IL15,1499.6204,2019-4-18,T-helper,9.333333,25.726799
245150300.0,14983.341,1.0,IL15,0.24427676,2019-4-18,T-helper,3.111,0.9555393
13529225.0,2059.4482,1.0,IL15,34.86692,2019-4-18,T-helper,1.037037,3.845112
23395454.0,206.25342,1.0,IL15,3668.6113,2019-4-18,T-helper,0.345679,56.454597
6234080.5,395.72534,1.0,IL15,132.8211,2019-4-18,T-helper,0.115226,8.954792
5537695.0,83.711426,1.0,IL15,3580.5115,2019-4-18,T-helper,0.038409,49.88311
2051399.1,86.989746,1.0,IL15,64.271385,2019-4-18,T-helper,0.012803,3.9382064
5729708.0,0.0,1.0,IL15,1728.3619,2019-4-18,T-helper,0.004268,33.195217
1923047.0,3.8937988,1.0,IL15,57.4547,2019-4-18,T-helper,0.001423,3.3313675
2081822.4,22.263916,1.0,IL15,35.01818,2019-4-18,T-helper,0.000474,3.0102303
364756500.0,18827.223,0.5,IL15,0.36356473,2019-4-18,Tcells,84.0,1.0069394
456765730.0,20273.188,0.5,IL15,0.12113023,2019-4-18,Tcells,28.0,0.93806475
506577020.0,16184.343,0.5,IL15,1499.6204,2019-4-18,Tcells,9.333333,25.726799
245150300.0,14983.341,0.5,IL15,0.24427676,2019-4-18,Tcells,3.111,0.9555393
13529225.0,2059.4482,0.5,IL15,34.86692,2019-4-18,Tcells,1.037037,3.845112
23395454.0,206.25342,0.5,IL15,3668.6113,2019-4-18,Tcells,0.345679,56.454597
6234080.5,395.72534,0.5,IL15,132.8211,2019-4-18,Tcells,0.115226,8.954792
5537695.0,83.711426,0.5,IL15,3580.5115,2019-4-18,Tcells,0.038409,49.88311
2051399.1,86.989746,0.5,IL15,64.271385,2019-4-18,Tcells,0.012803,3.9382064
5729708.0,0.0,0.5,IL15,1728.3619,2019-4-18,Tcells,0.004268,33.195217
1923047.0,3.8937988,0.5,IL15,57.4547,2019-4-18,Tcells,0.001423,3.3313675
2081822.4,22.263916,0.5,IL15,35.01818,2019-4-18,Tcells,0.000474,3.0102303
598302700.0,26199.104,0.5,IL15,0.4757526,2019-4-18,T-regs,84.0,0.6569538
802509800.0,27448.361,0.5,IL15,-0.65403247,2019-4-18,T-regs,28.0,0.6242055
529028400.0,26871.805,0.5,IL15,-0.7702508,2019-4-18,T-regs,9.333333,0.38210404
563309300.0,27341.53,0.5,IL15,-0.9778397,2019-4-18,T-regs,3.111,0.314865
57921036.0,6130.576,0.5,IL15,2.37851,2019-4-18,T-regs,1.037037,1.5871481
2556243.2,0.0,0.5,IL15,0.8306284,2019-4-18,T-regs,0.345679,0.90209734
10675837.0,855.46045,0.5,IL15,25.786707,2019-4-18,T-regs,0.115226,4.256451
19201036.0,1177.565,0.5,IL15,33.981182,2019-4-18,T-regs,0.038409,5.1915045
3349063.5,436.77417,0.5,IL15,2.3532252,2019-4-18,T-regs,0.012803,1.1688415
21560934.0,1640.834,0.5,IL15,38.90568,2019-4-18,T-regs,0.004268,5.297049
8322688.0,1014.5884,0.5,IL15,22.915518,2019-4-18,T-regs,0.001423,3.899408
26776422.0,2078.4463,0.5,IL15,32.238644,2019-4-18,T-regs,0.000474,4.8791914
403683550.0,23068.5,0.5,IL15,-0.49671626,2019-4-18,T-helper,84.0,0.5337687
681073500.0,27849.701,0.5,IL15,153.21098,2019-4-18,T-helper,28.0,4.956485
384638530.0,22287.133,0.5,IL15,1.8800831,2019-4-18,T-helper,9.333333,0.7157208
394140350.0,24192.793,0.5,IL15,-0.5865643,2019-4-18,T-helper,3.111,0.41682813
37051710.0,4050.153,0.5,IL15,6.9291487,2019-4-18,T-helper,1.037037,2.2947235
15086486.0,0.0,0.5,IL15,4212.0063,2019-4-18,T-helper,0.345679,60.258053
3017725.0,130.32788,0.5,IL15,281.48856,2019-4-18,T-helper,0.115226,10.717941
2285867.8,75.73193,0.5,IL15,218.2763,2019-4-18,T-helper,0.038409,7.300346
1761848.5,196.34106,0.5,IL15,2.9799967,2019-4-18,T-helper,0.012803,0.9763511
1976926.2,271.84106,0.5,IL15,14.736908,2019-4-18,T-helper,0.004268,1.798194
2441100.5,329.7036,0.5,IL15,80.87495,2019-4-18,T-helper,0.001423,4.822928
2314568.8,419.52124,0.5,IL15,29.934605,2019-4-18,T-helper,0.000474,2.4946291
1849785600.0,2530.2383,4.0,IL2,-0.93632126,2019-3-15,NKcells,84.0,0.6484717
1670120000.0,0.0,4.0,IL2,-0.8553543,2019-3-15,NKcells,28.0,0.694806
1830224600.0,1929.8828,4.0,IL2,-0.88423586,2019-3-15,NKcells,9.333333,0.67342716
1850507500.0,2516.7969,4.0,IL2,-0.91314507,2019-3-15,NKcells,3.111,0.6517553
1925736600.0,2539.9102,4.0,IL2,-0.9010005,2019-3-15,NKcells,1.037037,0.6817322
1952849800.0,2455.9414,4.0,IL2,-0.91061306,2019-3-15,NKcells,0.345679,0.68974656
1924185600.0,2313.2383,4.0,IL2,-0.85579896,2019-3-15,NKcells,0.115226,0.69820267
1904103400.0,1870.25,4.0,IL2,-0.81811047,2019-3-15,NKcells,0.038409,0.7238109
1913815800.0,1416.0039,4.0,IL2,-0.7795167,2019-3-15,NKcells,0.012803,0.74761206
1882472000.0,1179.4258,4.0,IL2,-0.8252809,2019-3-15,NKcells,0.004268,0.7318885
1890134900.0,1176.4922,4.0,IL2,-0.85623574,2019-3-15,NKcells,0.001423,0.7248398
1894682000.0,1663.4102,4.0,IL2,-0.88210416,2019-3-15,NKcells,0.000474,0.7066617
3400004.2,729.6382,4.0,IL2,3.8974576,2019-3-15,NK,84.0,0.90291244
4018748.0,622.67236,4.0,IL2,1.1836205,2019-3-15,NK,28.0,0.79887277
7966302.0,1926.5933,4.0,IL2,1.4483418,2019-3-15,NK,9.333333,0.87002105
8407738.0,3881.4878,4.0,IL2,0.71684074,2019-3-15,NK,3.111,0.57055056
6483926.5,4464.6274,4.0,IL2,3.096057,2019-3-15,NK,1.037037,0.88981724
6388687.0,3553.6714,4.0,IL2,1.1665511,2019-3-15,NK,0.345679,0.7196561
5198745.5,1813.4282,4.0,IL2,5.408453,2019-3-15,NK,0.115226,1.6170938
3563226.8,752.0405,4.0,IL2,2.9724889,2019-3-15,NK,0.038409,1.4339468
3795393.8,396.8667,4.0,IL2,7.088629,2019-3-15,NK,0.012803,2.058096
2742863.0,206.4414,4.0,IL2,3.1248636,2019-3-15,NK,0.004268,1.2946265
2318066.2,0.0,4.0,IL2,6.5953608,2019-3-15,NK,0.001423,1.673237
