Dose,Ligand,Skew,Date,Variance,Mean,Kurtosis,alphStatCov,Cell,Time,Bivalent
0.115226,R38Q N-term,0,3/1/19,0,8782.128664,0,0,Treg,4,0
0.038409,R38Q N-term,0,3/1/19,0,2522.244385,0,0,Treg,4,0
0.012803,R38Q N-term,0,3/1/19,0,955.973389,0,0,Treg,4,0
0.004268,R38Q N-term,0,3/1/19,0,212.63916,0,0,Treg,4,0
0.001423,R38Q N-term,0,3/1/19,0,0,0,0,Treg,4,0
0.000474,R38Q N-term,0,3/1/19,0,23.651612,0,0,Treg,4,0
84,R38Q N-term,0,3/1/19,0,9630.07178,0,0,Thelper,0.5,0
28,R38Q N-term,0,3/1/19,0,4883.710449,0,0,Thelper,0.5,0
9.333333,R38Q N-term,0,3/1/19,0,696.799317,0,0,Thelper,0.5,0
3.111,R38Q N-term,0,3/1/19,0,474.93457,0,0,Thelper,0.5,0
1.037037,R38Q N-term,0,3/1/19,0,486.415283,0,0,Thelper,0.5,0
0.345679,R38Q N-term,0,3/1/19,0,380.390381,0,0,Thelper,0.5,0
0.115226,R38Q N-term,0,3/1/19,0,384.013428,0,0,Thelper,0.5,0
0.038409,R38Q N-term,0,3/1/19,0,287.951172,0,0,Thelper,0.5,0
0.012803,R38Q N-term,0,3/1/19,0,434.441162,0,0,Thelper,0.5,0
0.004268,R38Q N-term,0,3/1/19,0,317.421997,0,0,Thelper,0.5,0
0.001423,R38Q N-term,0,3/1/19,0,148.351685,0,0,Thelper,0.5,0
0.000474,R38Q N-term,0,3/1/19,0,0,0,0,Thelper,0.5,0
84,R38Q N-term,0,3/1/19,0,4847.084229,0,0,Thelper,1,0
28,R38Q N-term,0,3/1/19,0,3055.417725,0,0,Thelper,1,0
9.333333,R38Q N-term,0,3/1/19,0,934.738282,0,0,Thelper,1,0
3.111,R38Q N-term,0,3/1/19,0,521.668457,0,0,Thelper,1,0
1.037037,R38Q N-term,0,3/1/19,0,379.017823,0,0,Thelper,1,0
0.345679,R38Q N-term,0,3/1/19,0,392.685181,0,0,Thelper,1,0
0.115226,R38Q N-term,0,3/1/19,0,517.070313,0,0,Thelper,1,0
0.038409,R38Q N-term,0,3/1/19,0,385.052613,0,0,Thelper,1,0
0.012803,R38Q N-term,0,3/1/19,0,468.396607,0,0,Thelper,1,0
0.004268,R38Q N-term,0,3/1/19,0,322.372681,0,0,Thelper,1,0
0.001423,R38Q N-term,0,3/1/19,0,259.964478,0,0,Thelper,1,0
0.000474,R38Q N-term,0,3/1/19,0,0,0,0,Thelper,1,0
84,R38Q N-term,0,3/1/19,0,2767.132691,0,0,Thelper,2,0
28,R38Q N-term,0,3/1/19,0,2363.925659,0,0,Thelper,2,0
9.333333,R38Q N-term,0,3/1/19,0,891.755738,0,0,Thelper,2,0
3.111,R38Q N-term,0,3/1/19,0,547.285034,0,0,Thelper,2,0
1.037037,R38Q N-term,0,3/1/19,0,469.338745,0,0,Thelper,2,0
0.345679,R38Q N-term,0,3/1/19,0,227.430786,0,0,Thelper,2,0
0.115226,R38Q N-term,0,3/1/19,0,269.290894,0,0,Thelper,2,0
0.038409,R38Q N-term,0,3/1/19,0,202.069336,0,0,Thelper,2,0
0.012803,R38Q N-term,0,3/1/19,0,130.306275,0,0,Thelper,2,0
0.004268,R38Q N-term,0,3/1/19,0,210.751343,0,0,Thelper,2,0
0.001423,R38Q N-term,0,3/1/19,0,250.94812,0,0,Thelper,2,0
0.000474,R38Q N-term,0,3/1/19,0,0,0,0,Thelper,2,0
84,R38Q N-term,0,3/1/19,0,6433.499756,0,0,Thelper,4,0
28,R38Q N-term,0,3/1/19,0,4044.479736,0,0,Thelper,4,0
9.333333,R38Q N-term,0,3/1/19,0,2854.915283,0,0,Thelper,4,0
3.111,R38Q N-term,0,3/1/19,0,1565.423096,0,0,Thelper,4,0
1.037037,R38Q N-term,0,3/1/19,0,1077.480225,0,0,Thelper,4,0
0.345679,R38Q N-term,0,3/1/19,0,711.985596,0,0,Thelper,4,0
0.115226,R38Q N-term,0,3/1/19,0,424.823731,0,0,Thelper,4,0
0.038409,R38Q N-term,0,3/1/19,0,282.363037,0,0,Thelper,4,0
0.012803,R38Q N-term,0,3/1/19,0,229.185791,0,0,Thelper,4,0
0.004268,R38Q N-term,0,3/1/19,0,210.431763,0,0,Thelper,4,0
0.001423,R38Q N-term,0,3/1/19,0,197.551758,0,0,Thelper,4,0
0.000474,R38Q N-term,0,3/1/19,0,0,0,0,Thelper,4,0
84,F42Q N-Term,0,3/1/19,0,3146.619751,0,0,NK,0.5,0
28,F42Q N-Term,0,3/1/19,0,2016.6073,0,0,NK,0.5,0
9.333333,F42Q N-Term,0,3/1/19,0,382.307373,0,0,NK,0.5,0
3.111,F42Q N-Term,0,3/1/19,0,352.877808,0,0,NK,0.5,0
1.037037,F42Q N-Term,0,3/1/19,0,299.614014,0,0,NK,0.5,0
0.345679,F42Q N-Term,0,3/1/19,0,91.630493,0,0,NK,0.5,0
0.115226,F42Q N-Term,0,3/1/19,0,58.692017,0,0,NK,0.5,0
0.038409,F42Q N-Term,0,3/1/19,0,149.310059,0,0,NK,0.5,0
0.012803,F42Q N-Term,0,3/1/19,0,205.64856,0,0,NK,0.5,0
0.004268,F42Q N-Term,0,3/1/19,0,224.66687,0,0,NK,0.5,0
0.001423,F42Q N-Term,0,3/1/19,0,6.539795,0,0,NK,0.5,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,NK,0.5,0
84,F42Q N-Term,0,3/1/19,0,3107.670594,0,0,NK,1,0
28,F42Q N-Term,0,3/1/19,0,2313.840272,0,0,NK,1,0
9.333333,F42Q N-Term,0,3/1/19,0,674.5307005,0,0,NK,1,0
3.111,F42Q N-Term,0,3/1/19,0,384.2844845,0,0,NK,1,0
1.037037,F42Q N-Term,0,3/1/19,0,9.522522,0,0,NK,1,0
0.345679,F42Q N-Term,0,3/1/19,0,476.7911985,0,0,NK,1,0
0.115226,F42Q N-Term,0,3/1/19,0,310.2030635,0,0,NK,1,0
0.038409,F42Q N-Term,0,3/1/19,0,310.0090945,0,0,NK,1,0
0.012803,F42Q N-Term,0,3/1/19,0,153.9928585,0,0,NK,1,0
0.004268,F42Q N-Term,0,3/1/19,0,316.5813595,0,0,NK,1,0
0.001423,F42Q N-Term,0,3/1/19,0,88.0502315,0,0,NK,1,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,NK,1,0
84,F42Q N-Term,0,3/1/19,0,2302.61084,0,0,NK,2,0
28,F42Q N-Term,0,3/1/19,0,2507.19336,0,0,NK,2,0
9.333333,F42Q N-Term,0,3/1/19,0,634.099732,0,0,NK,2,0
3.111,F42Q N-Term,0,3/1/19,0,560.497193,0,0,NK,2,0
1.037037,F42Q N-Term,0,3/1/19,0,296.166626,0,0,NK,2,0
0.345679,F42Q N-Term,0,3/1/19,0,149.714356,0,0,NK,2,0
0.115226,F42Q N-Term,0,3/1/19,0,82.135254,0,0,NK,2,0
0.038409,F42Q N-Term,0,3/1/19,0,180.978516,0,0,NK,2,0
0.012803,F42Q N-Term,0,3/1/19,0,58.303589,0,0,NK,2,0
0.004268,F42Q N-Term,0,3/1/19,0,1.541504,0,0,NK,2,0
0.001423,F42Q N-Term,0,3/1/19,0,59.159424,0,0,NK,2,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,NK,2,0
84,F42Q N-Term,0,3/1/19,0,1970.884644,0,0,NK,4,0
28,F42Q N-Term,0,3/1/19,0,2002.860718,0,0,NK,4,0
9.333333,F42Q N-Term,0,3/1/19,0,1785.353394,0,0,NK,4,0
3.111,F42Q N-Term,0,3/1/19,0,1196.829956,0,0,NK,4,0
1.037037,F42Q N-Term,0,3/1/19,0,819.975952,0,0,NK,4,0
0.345679,F42Q N-Term,0,3/1/19,0,237.023804,0,0,NK,4,0
0.115226,F42Q N-Term,0,3/1/19,0,421.136109,0,0,NK,4,0
0.038409,F42Q N-Term,0,3/1/19,0,0,0,0,NK,4,0
0.012803,F42Q N-Term,0,3/1/19,0,328.437866,0,0,NK,4,0
0.004268,F42Q N-Term,0,3/1/19,0,201.428345,0,0,NK,4,0
0.001423,F42Q N-Term,0,3/1/19,0,122.15979,0,0,NK,4,0
0.000474,F42Q N-Term,0,3/1/19,0,224.105103,0,0,NK,4,0
84,F42Q N-Term,0,3/1/19,0,5188.456299,0,0,CD8,0.5,0
28,F42Q N-Term,0,3/1/19,0,2411.177246,0,0,CD8,0.5,0
9.333333,F42Q N-Term,0,3/1/19,0,177.426513,0,0,CD8,0.5,0
3.111,F42Q N-Term,0,3/1/19,0,304.977661,0,0,CD8,0.5,0
1.037037,F42Q N-Term,0,3/1/19,0,336.935302,0,0,CD8,0.5,0
0.345679,F42Q N-Term,0,3/1/19,0,174.867675,0,0,CD8,0.5,0
0.115226,F42Q N-Term,0,3/1/19,0,129.578125,0,0,CD8,0.5,0
0.038409,F42Q N-Term,0,3/1/19,0,112.736328,0,0,CD8,0.5,0
0.012803,F42Q N-Term,0,3/1/19,0,240.202758,0,0,CD8,0.5,0
0.004268,F42Q N-Term,0,3/1/19,0,177.661377,0,0,CD8,0.5,0
0.001423,F42Q N-Term,0,3/1/19,0,6.336914,0,0,CD8,0.5,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,CD8,0.5,0
84,F42Q N-Term,0,3/1/19,0,4254.888733,0,0,CD8,1,0
28,F42Q N-Term,0,3/1/19,0,1924.105774,0,0,CD8,1,0
9.333333,F42Q N-Term,0,3/1/19,0,420.2807011,0,0,CD8,1,0
3.111,F42Q N-Term,0,3/1/19,0,253.3544311,0,0,CD8,1,0
1.037037,F42Q N-Term,0,3/1/19,0,0,0,0,CD8,1,0
0.345679,F42Q N-Term,0,3/1/19,0,264.2384641,0,0,CD8,1,0
0.115226,F42Q N-Term,0,3/1/19,0,174.9840701,0,0,CD8,1,0
0.038409,F42Q N-Term,0,3/1/19,0,269.3645631,0,0,CD8,1,0
0.012803,F42Q N-Term,0,3/1/19,0,159.3423461,0,0,CD8,1,0
0.004268,F42Q N-Term,0,3/1/19,0,200.1087031,0,0,CD8,1,0
0.001423,F42Q N-Term,0,3/1/19,0,41.2625122,0,0,CD8,1,0
0.000474,F42Q N-Term,0,3/1/19,0,19.5560302,0,0,CD8,1,0
84,F42Q N-Term,0,3/1/19,0,3230.702881,0,0,CD8,2,0
28,F42Q N-Term,0,3/1/19,0,2024.626221,0,0,CD8,2,0
9.333333,F42Q N-Term,0,3/1/19,0,394.034424,0,0,CD8,2,0
3.111,F42Q N-Term,0,3/1/19,0,409.62146,0,0,CD8,2,0
1.037037,F42Q N-Term,0,3/1/19,0,219.488525,0,0,CD8,2,0
0.345679,F42Q N-Term,0,3/1/19,0,100.777588,0,0,CD8,2,0
0.115226,F42Q N-Term,0,3/1/19,0,99.888061,0,0,CD8,2,0
0.038409,F42Q N-Term,0,3/1/19,0,86.85791,0,0,CD8,2,0
0.012803,F42Q N-Term,0,3/1/19,0,71.340698,0,0,CD8,2,0
0.004268,F42Q N-Term,0,3/1/19,0,76.388183,0,0,CD8,2,0
0.001423,F42Q N-Term,0,3/1/19,0,6.773681,0,0,CD8,2,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,CD8,2,0
84,F42Q N-Term,0,3/1/19,0,3379.768554,0,0,CD8,4,0
28,F42Q N-Term,0,3/1/19,0,2662.714843,0,0,CD8,4,0
9.333333,F42Q N-Term,0,3/1/19,0,1346.62207,0,0,CD8,4,0
3.111,F42Q N-Term,0,3/1/19,0,629.438842,0,0,CD8,4,0
1.037037,F42Q N-Term,0,3/1/19,0,438.099609,0,0,CD8,4,0
0.345679,F42Q N-Term,0,3/1/19,0,129.43042,0,0,CD8,4,0
0.115226,F42Q N-Term,0,3/1/19,0,212.682495,0,0,CD8,4,0
0.038409,F42Q N-Term,0,3/1/19,0,0,0,0,CD8,4,0
0.012803,F42Q N-Term,0,3/1/19,0,185.150634,0,0,CD8,4,0
0.004268,F42Q N-Term,0,3/1/19,0,59.313598,0,0,CD8,4,0
0.001423,F42Q N-Term,0,3/1/19,0,46.292236,0,0,CD8,4,0
0.000474,F42Q N-Term,0,3/1/19,0,61.992553,0,0,CD8,4,0
84,F42Q N-Term,0,3/1/19,0,41758.23755,0,0,Treg,0.5,0
28,F42Q N-Term,0,3/1/19,0,34502.38208,0,0,Treg,0.5,0
9.333333,F42Q N-Term,0,3/1/19,0,3133.777588,0,0,Treg,0.5,0
3.111,F42Q N-Term,0,3/1/19,0,1297.104248,0,0,Treg,0.5,0
1.037037,F42Q N-Term,0,3/1/19,0,1186.486572,0,0,Treg,0.5,0
0.345679,F42Q N-Term,0,3/1/19,0,829.952636,0,0,Treg,0.5,0
0.115226,F42Q N-Term,0,3/1/19,0,475.598388,0,0,Treg,0.5,0
0.038409,F42Q N-Term,0,3/1/19,0,496.614502,0,0,Treg,0.5,0
0.012803,F42Q N-Term,0,3/1/19,0,1106.865966,0,0,Treg,0.5,0
0.004268,F42Q N-Term,0,3/1/19,0,644.668701,0,0,Treg,0.5,0
0.001423,F42Q N-Term,0,3/1/19,0,151.718506,0,0,Treg,0.5,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,Treg,0.5,0
84,F42Q N-Term,0,3/1/19,0,35719.40429,0,0,Treg,1,0
28,F42Q N-Term,0,3/1/19,0,29947.03515,0,0,Treg,1,0
9.333333,F42Q N-Term,0,3/1/19,0,2540.844726,0,0,Treg,1,0
3.111,F42Q N-Term,0,3/1/19,0,3071.199219,0,0,Treg,1,0
1.037037,F42Q N-Term,0,3/1/19,0,882.158691,0,0,Treg,1,0
0.345679,F42Q N-Term,0,3/1/19,0,696.787598,0,0,Treg,1,0
0.115226,F42Q N-Term,0,3/1/19,0,851.186279,0,0,Treg,1,0
0.038409,F42Q N-Term,0,3/1/19,0,602.516113,0,0,Treg,1,0
0.012803,F42Q N-Term,0,3/1/19,0,579.041504,0,0,Treg,1,0
0.004268,F42Q N-Term,0,3/1/19,0,1086.63623,0,0,Treg,1,0
0.001423,F42Q N-Term,0,3/1/19,0,249.591553,0,0,Treg,1,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,Treg,1,0
84,F42Q N-Term,0,3/1/19,0,33519.55078,0,0,Treg,2,0
28,F42Q N-Term,0,3/1/19,0,27179.08984,0,0,Treg,2,0
9.333333,F42Q N-Term,0,3/1/19,0,8220.662111,0,0,Treg,2,0
3.111,F42Q N-Term,0,3/1/19,0,4688.966797,0,0,Treg,2,0
1.037037,F42Q N-Term,0,3/1/19,0,1283.099853,0,0,Treg,2,0
0.345679,F42Q N-Term,0,3/1/19,0,394.731445,0,0,Treg,2,0
0.115226,F42Q N-Term,0,3/1/19,0,379.607177,0,0,Treg,2,0
0.038409,F42Q N-Term,0,3/1/19,0,343.459961,0,0,Treg,2,0
0.012803,F42Q N-Term,0,3/1/19,0,69.925781,0,0,Treg,2,0
0.004268,F42Q N-Term,0,3/1/19,0,246.957519,0,0,Treg,2,0
0.001423,F42Q N-Term,0,3/1/19,0,196.810058,0,0,Treg,2,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,Treg,2,0
84,F42Q N-Term,0,3/1/19,0,27039.34742,0,0,Treg,4,0
28,F42Q N-Term,0,3/1/19,0,30115.00757,0,0,Treg,4,0
9.333333,F42Q N-Term,0,3/1/19,0,22989.09546,0,0,Treg,4,0
3.111,F42Q N-Term,0,3/1/19,0,15859.09937,0,0,Treg,4,0
1.037037,F42Q N-Term,0,3/1/19,0,8540.913816,0,0,Treg,4,0
0.345679,F42Q N-Term,0,3/1/19,0,3578.262939,0,0,Treg,4,0
0.115226,F42Q N-Term,0,3/1/19,0,983.78833,0,0,Treg,4,0
0.038409,F42Q N-Term,0,3/1/19,0,640.141845,0,0,Treg,4,0
0.012803,F42Q N-Term,0,3/1/19,0,0,0,0,Treg,4,0
0.004268,F42Q N-Term,0,3/1/19,0,149.856689,0,0,Treg,4,0
0.001423,F42Q N-Term,0,3/1/19,0,594.421386,0,0,Treg,4,0
0.000474,F42Q N-Term,0,3/1/19,0,497.753173,0,0,Treg,4,0
84,F42Q N-Term,0,3/1/19,0,13902.3999,0,0,Thelper,0.5,0
28,F42Q N-Term,0,3/1/19,0,4548.746094,0,0,Thelper,0.5,0
9.333333,F42Q N-Term,0,3/1/19,0,791.35669,0,0,Thelper,0.5,0
3.111,F42Q N-Term,0,3/1/19,0,528.631836,0,0,Thelper,0.5,0
1.037037,F42Q N-Term,0,3/1/19,0,487.75586,0,0,Thelper,0.5,0
0.345679,F42Q N-Term,0,3/1/19,0,545.654297,0,0,Thelper,0.5,0
0.115226,F42Q N-Term,0,3/1/19,0,394.697754,0,0,Thelper,0.5,0
0.038409,F42Q N-Term,0,3/1/19,0,402.705811,0,0,Thelper,0.5,0
0.012803,F42Q N-Term,0,3/1/19,0,455.913575,0,0,Thelper,0.5,0
0.004268,F42Q N-Term,0,3/1/19,0,436.583985,0,0,Thelper,0.5,0
0.001423,F42Q N-Term,0,3/1/19,0,206.672852,0,0,Thelper,0.5,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,Thelper,0.5,0
84,F42Q N-Term,0,3/1/19,0,7200.274903,0,0,Thelper,1,0
28,F42Q N-Term,0,3/1/19,0,2971.42041,0,0,Thelper,1,0
9.333333,F42Q N-Term,0,3/1/19,0,629.090821,0,0,Thelper,1,0
3.111,F42Q N-Term,0,3/1/19,0,741.694336,0,0,Thelper,1,0
1.037037,F42Q N-Term,0,3/1/19,0,457.248047,0,0,Thelper,1,0
0.345679,F42Q N-Term,0,3/1/19,0,554.760987,0,0,Thelper,1,0
0.115226,F42Q N-Term,0,3/1/19,0,381.029297,0,0,Thelper,1,0
0.038409,F42Q N-Term,0,3/1/19,0,351.10376,0,0,Thelper,1,0
0.012803,F42Q N-Term,0,3/1/19,0,500.309815,0,0,Thelper,1,0
0.004268,F42Q N-Term,0,3/1/19,0,466.656494,0,0,Thelper,1,0
0.001423,F42Q N-Term,0,3/1/19,0,198.685303,0,0,Thelper,1,0
0.000474,F42Q N-Term,0,3/1/19,0,0,0,0,Thelper,1,0
84,F42Q N-Term,0,3/1/19,0,3460.648437,0,0,Thelper,2,0
28,F42Q N-Term,0,3/1/19,0,2097.107666,0,0,Thelper,2,0
9.333333,F42Q N-Term,0,3/1/19,0,382.639404,0,0,Thelper,2,0
3.111,F42Q N-Term,0,3/1/19,0,350.223388,0,0,Thelper,2,0
1.037037,F42Q N-Term,0,3/1/19,0,209.462646,0,0,Thelper,2,0
0.345679,F42Q N-Term,0,3/1/19,0,115.723388,0,0,Thelper,2,0
0.115226,F42Q N-Term,0,3/1/19,0,104.699462,0,0,Thelper,2,0
0.038409,F42Q N-Term,0,3/1/19,0,70.339111,0,0,Thelper,2,0
0.012803,F42Q N-Term,0,3/1/19,0,102.344604,0,0,Thelper,2,0
0.004268,F42Q N-Term,0,3/1/19,0,154.056152,0,0,Thelper,2,0
0.001423,F42Q N-Term,0,3/1/19,0,0,0,0,Thelper,2,0
0.000474,F42Q N-Term,0,3/1/19,0,74.877197,0,0,Thelper,2,0
84,F42Q N-Term,0,3/1/19,0,4377.697266,0,0,Thelper,4,0
28,F42Q N-Term,0,3/1/19,0,3402.920899,0,0,Thelper,4,0
9.333333,F42Q N-Term,0,3/1/19,0,1429.124024,0,0,Thelper,4,0
3.111,F42Q N-Term,0,3/1/19,0,855.995362,0,0,Thelper,4,0
1.037037,F42Q N-Term,0,3/1/19,0,107.448975,0,0,Thelper,4,0
0.345679,F42Q N-Term,0,3/1/19,0,238.357666,0,0,Thelper,4,0
0.115226,F42Q N-Term,0,3/1/19,0,113.077881,0,0,Thelper,4,0
0.038409,F42Q N-Term,0,3/1/19,0,0,0,0,Thelper,4,0
0.012803,F42Q N-Term,0,3/1/19,0,26.39563,0,0,Thelper,4,0
0.004268,F42Q N-Term,0,3/1/19,0,162.499146,0,0,Thelper,4,0
0.001423,F42Q N-Term,0,3/1/19,0,145.842285,0,0,Thelper,4,0
0.000474,F42Q N-Term,0,3/1/19,0,298.181153,0,0,Thelper,4,0
84,N88D C-term,0,3/1/19,0,850.605469,0,0,NK,0.5,0
28,N88D C-term,0,3/1/19,0,809.206299,0,0,NK,0.5,0
9.333333,N88D C-term,0,3/1/19,0,337.964111,0,0,NK,0.5,0
3.111,N88D C-term,0,3/1/19,0,497.849609,0,0,NK,0.5,0
1.037037,N88D C-term,0,3/1/19,0,412.125244,0,0,NK,0.5,0
0.345679,N88D C-term,0,3/1/19,0,516.53833,0,0,NK,0.5,0
0.115226,N88D C-term,0,3/1/19,0,395.496826,0,0,NK,0.5,0
0.038409,N88D C-term,0,3/1/19,0,234.175659,0,0,NK,0.5,0
0.012803,N88D C-term,0,3/1/19,0,261.673462,0,0,NK,0.5,0
0.004268,N88D C-term,0,3/1/19,0,115.447998,0,0,NK,0.5,0
0.001423,N88D C-term,0,3/1/19,0,0,0,0,NK,0.5,0
0.000474,N88D C-term,0,3/1/19,0,145.922729,0,0,NK,0.5,0
84,N88D C-term,0,3/1/19,0,803.009766,0,0,NK,1,0
28,N88D C-term,0,3/1/19,0,1103.337891,0,0,NK,1,0
9.333333,N88D C-term,0,3/1/19,0,563.352051,0,0,NK,1,0
3.111,N88D C-term,0,3/1/19,0,519.253174,0,0,NK,1,0
1.037037,N88D C-term,0,3/1/19,0,398.14209,0,0,NK,1,0
0.345679,N88D C-term,0,3/1/19,0,554.409424,0,0,NK,1,0
0.115226,N88D C-term,0,3/1/19,0,223.819214,0,0,NK,1,0
0.038409,N88D C-term,0,3/1/19,0,221.337403,0,0,NK,1,0
0.012803,N88D C-term,0,3/1/19,0,133.602662,0,0,NK,1,0
0.004268,N88D C-term,0,3/1/19,0,111.448853,0,0,NK,1,0
0.001423,N88D C-term,0,3/1/19,0,7.242676,0,0,NK,1,0
0.000474,N88D C-term,0,3/1/19,0,0,0,0,NK,1,0
84,N88D C-term,0,3/1/19,0,763.911377,0,0,NK,2,0
28,N88D C-term,0,3/1/19,0,656.713378,0,0,NK,2,0
9.333333,N88D C-term,0,3/1/19,0,629.635009,0,0,NK,2,0
3.111,N88D C-term,0,3/1/19,0,371.413086,0,0,NK,2,0
1.037037,N88D C-term,0,3/1/19,0,366.620849,0,0,NK,2,0
0.345679,N88D C-term,0,3/1/19,0,163.682128,0,0,NK,2,0
0.115226,N88D C-term,0,3/1/19,0,0,0,0,NK,2,0
0.038409,N88D C-term,0,3/1/19,0,82.736938,0,0,NK,2,0
0.012803,N88D C-term,0,3/1/19,0,30.335083,0,0,NK,2,0
0.004268,N88D C-term,0,3/1/19,0,40.204589,0,0,NK,2,0
0.001423,N88D C-term,0,3/1/19,0,75.432128,0,0,NK,2,0
0.000474,N88D C-term,0,3/1/19,0,45.052978,0,0,NK,2,0
84,N88D C-term,0,3/1/19,0,1908.670044,0,0,NK,4,0
28,N88D C-term,0,3/1/19,0,1578.320679,0,0,NK,4,0
9.333333,N88D C-term,0,3/1/19,0,1526.845825,0,0,NK,4,0
3.111,N88D C-term,0,3/1/19,0,1631.151733,0,0,NK,4,0
1.037037,N88D C-term,0,3/1/19,0,1397.64563,0,0,NK,4,0
0.345679,N88D C-term,0,3/1/19,0,1116.156616,0,0,NK,4,0
0.115226,N88D C-term,0,3/1/19,0,1052.702515,0,0,NK,4,0
0.038409,N88D C-term,0,3/1/19,0,875.740845,0,0,NK,4,0
0.012803,N88D C-term,0,3/1/19,0,921.768921,0,0,NK,4,0
0.004268,N88D C-term,0,3/1/19,0,690.57019,0,0,NK,4,0
0.001423,N88D C-term,0,3/1/19,0,331.441773,0,0,NK,4,0
0.000474,N88D C-term,0,3/1/19,0,0,0,0,NK,4,0
84,N88D C-term,0,3/1/19,0,532.776245,0,0,CD8,0.5,0
28,N88D C-term,0,3/1/19,0,520.509399,0,0,CD8,0.5,0
9.333333,N88D C-term,0,3/1/19,0,247.18457,0,0,CD8,0.5,0
3.111,N88D C-term,0,3/1/19,0,301.218628,0,0,CD8,0.5,0
1.037037,N88D C-term,0,3/1/19,0,237.339721,0,0,CD8,0.5,0
0.345679,N88D C-term,0,3/1/19,0,340.138794,0,0,CD8,0.5,0
0.115226,N88D C-term,0,3/1/19,0,202.685913,0,0,CD8,0.5,0
0.038409,N88D C-term,0,3/1/19,0,127.145752,0,0,CD8,0.5,0
0.012803,N88D C-term,0,3/1/19,0,134.148803,0,0,CD8,0.5,0
0.004268,N88D C-term,0,3/1/19,0,66.2583,0,0,CD8,0.5,0
0.001423,N88D C-term,0,3/1/19,0,0,0,0,CD8,0.5,0
0.000474,N88D C-term,0,3/1/19,0,58.445556,0,0,CD8,0.5,0
84,N88D C-term,0,3/1/19,0,720.373779,0,0,CD8,1,0
28,N88D C-term,0,3/1/19,0,712.161377,0,0,CD8,1,0
9.333333,N88D C-term,0,3/1/19,0,378.57666,0,0,CD8,1,0
3.111,N88D C-term,0,3/1/19,0,392.888916,0,0,CD8,1,0
1.037037,N88D C-term,0,3/1/19,0,234.189942,0,0,CD8,1,0
0.345679,N88D C-term,0,3/1/19,0,372.174072,0,0,CD8,1,0
0.115226,N88D C-term,0,3/1/19,0,165.107178,0,0,CD8,1,0
0.038409,N88D C-term,0,3/1/19,0,146.25586,0,0,CD8,1,0
0.012803,N88D C-term,0,3/1/19,0,79.424072,0,0,CD8,1,0
0.004268,N88D C-term,0,3/1/19,0,37.320313,0,0,CD8,1,0
0.001423,N88D C-term,0,3/1/19,0,19.744507,0,0,CD8,1,0
0.000474,N88D C-term,0,3/1/19,0,0,0,0,CD8,1,0
84,N88D C-term,0,3/1/19,0,625.299438,0,0,CD8,2,0
28,N88D C-term,0,3/1/19,0,510.016601,0,0,CD8,2,0
9.333333,N88D C-term,0,3/1/19,0,373.480469,0,0,CD8,2,0
3.111,N88D C-term,0,3/1/19,0,144.88501,0,0,CD8,2,0
1.037037,N88D C-term,0,3/1/19,0,265.182617,0,0,CD8,2,0
0.345679,N88D C-term,0,3/1/19,0,30.349609,0,0,CD8,2,0
0.115226,N88D C-term,0,3/1/19,0,59.911987,0,0,CD8,2,0
0.038409,N88D C-term,0,3/1/19,0,165.716797,0,0,CD8,2,0
0.012803,N88D C-term,0,3/1/19,0,27.50354,0,0,CD8,2,0
0.004268,N88D C-term,0,3/1/19,0,0,0,0,CD8,2,0
0.001423,N88D C-term,0,3/1/19,0,102.551269,0,0,CD8,2,0
0.000474,N88D C-term,0,3/1/19,0,100.111084,0,0,CD8,2,0
84,N88D C-term,0,3/1/19,0,1527.807861,0,0,CD8,4,0
28,N88D C-term,0,3/1/19,0,1270.856689,0,0,CD8,4,0
9.333333,N88D C-term,0,3/1/19,0,1222.265869,0,0,CD8,4,0
3.111,N88D C-term,0,3/1/19,0,1176.830322,0,0,CD8,4,0
1.037037,N88D C-term,0,3/1/19,0,1056.386962,0,0,CD8,4,0
0.345679,N88D C-term,0,3/1/19,0,805.661376,0,0,CD8,4,0
0.115226,N88D C-term,0,3/1/19,0,753.095214,0,0,CD8,4,0
0.038409,N88D C-term,0,3/1/19,0,665.312988,0,0,CD8,4,0
0.012803,N88D C-term,0,3/1/19,0,694.484741,0,0,CD8,4,0
0.004268,N88D C-term,0,3/1/19,0,517.893554,0,0,CD8,4,0
0.001423,N88D C-term,0,3/1/19,0,152.772705,0,0,CD8,4,0
0.000474,N88D C-term,0,3/1/19,0,0,0,0,CD8,4,0
84,N88D C-term,0,3/1/19,0,31361.55066,0,0,Treg,0.5,0
28,N88D C-term,0,3/1/19,0,19711.68152,0,0,Treg,0.5,0
9.333333,N88D C-term,0,3/1/19,0,1216.89685,0,0,Treg,0.5,0
3.111,N88D C-term,0,3/1/19,0,470.724243,0,0,Treg,0.5,0
