Date,Ligand,alphStatCov,Dose,Time,Kurtosis,Variance,Mean,Skew,Cell,Bivalent
11/27/2019,V91K C-term,-6741104.053150703,0.001423,2.0,319.8295,109650570000.0,19992.635,17.937174,Treg,0
11/27/2019,V91K C-term,50461.283810601926,0.000474,2.0,9.006113,23549126.0,49.553223,2.4571993,Treg,0
11/27/2019,V91K C-term,38276287.94362907,84.0,1.0,331.86166,503212970000.0,52825.93,18.269934,Treg,0
11/27/2019,V91K C-term,2494620.7932921057,28.0,1.0,75.42762,161536140.0,12760.24,6.272946,Treg,0
11/27/2019,V91K C-term,1875337.8246173626,9.333333,1.0,29.949688,81625816.0,7936.4937,3.6219814,Treg,0
11/27/2019,V91K C-term,575069.0070455432,3.111,1.0,4.2978764,52201400.0,4800.7964,1.6628879,Treg,0
11/27/2019,V91K C-term,649967.409716715,1.037037,1.0,67.36934,59362704.0,2500.501,6.13596,Treg,0
11/27/2019,V91K C-term,-37798.377789276376,0.345679,1.0,2.5301228,27292546.0,1529.9121,1.5036334,Treg,0
11/27/2019,V91K C-term,-24561.854077840242,0.115226,1.0,5.004821,33531590.0,1262.3159,1.9677002,Treg,0
11/27/2019,V91K C-term,-49117.10983171256,0.038409,1.0,68.48551,58322800.0,2113.0972,6.185063,Treg,0
11/27/2019,V91K C-term,-200596.27204725542,0.012803,1.0,160.3157,1053309950.0,3237.6772,12.518112,Treg,0
11/27/2019,V91K C-term,2829586.2363652075,0.004268,1.0,309.51135,7232431000.0,5514.9,17.60182,Treg,0
11/27/2019,V91K C-term,-222638.49367719883,0.001423,1.0,4.502303,29065148.0,1209.2046,1.7558422,Treg,0
11/27/2019,V91K C-term,-258515.91133884038,0.000474,1.0,4.2313886,23152734.0,0.0,1.870801,Treg,0
11/27/2019,V91K C-term,1043813.3458025675,84.0,0.5,-0.43198395,104874136.0,15586.639,0.37673387,Treg,0
11/27/2019,V91K C-term,2143230.5807074937,28.0,0.5,167.58565,621180400.0,18284.07,11.7900915,Treg,0
11/27/2019,V91K C-term,1739909.0440388387,9.333333,0.5,4.6746693,64776892.0,6571.6675,1.641218,Treg,0
11/27/2019,V91K C-term,1497429.234274517,3.111,0.5,8.13498,46762772.0,3313.683,2.2597566,Treg,0
11/27/2019,V91K C-term,608269.4121600919,1.037037,0.5,26.03654,38876956.0,2198.4258,3.6736164,Treg,0
11/27/2019,V91K C-term,191621.5744587805,0.345679,0.5,3.0645084,24071666.0,1599.4424,1.6158513,Treg,0
11/27/2019,V91K C-term,788006.7107750158,0.115226,0.5,43.32775,56430532.0,1669.3643,5.2982893,Treg,0
11/27/2019,V91K C-term,614293.1439544227,0.038409,0.5,28.257874,37640840.0,1017.77295,4.1448574,Treg,0
11/27/2019,V91K C-term,843923.8257687188,0.012803,0.5,28.60801,52981144.0,1509.5239,4.377112,Treg,0
11/27/2019,V91K C-term,208687.67024543317,0.004268,0.5,4.203456,31278958.0,1904.3799,1.7610146,Treg,0
11/27/2019,V91K C-term,3060055.137756048,0.001423,0.5,213.74348,314658270.0,1740.7632,14.142731,Treg,0
11/27/2019,V91K C-term,-23539314.735107195,0.000474,0.5,258.9649,480379400000.0,44400.367,16.1538,Treg,0
11/27/2019,WT C-term,1209299.4307290036,84.0,4.0,1.5206628,144900020.0,10758.953,1.264866,Thelper,0
11/27/2019,WT C-term,1426489.297826738,28.0,4.0,707.4675,239283500.0,10595.861,16.750736,Thelper,0
11/27/2019,WT C-term,1454519.1042499004,9.333333,4.0,2.33208,120811450.0,8998.494,1.5445491,Thelper,0
11/27/2019,WT C-term,1475837.5288540344,3.111,4.0,6.2394733,97677384.0,6864.157,2.158337,Thelper,0
11/27/2019,WT C-term,1650225.115584327,1.037037,4.0,1900.3248,193873970.0,6177.258,32.404945,Thelper,0
11/27/2019,WT C-term,1402208.492907086,0.345679,4.0,987.4573,118849016.0,4854.871,21.086958,Thelper,0
11/27/2019,WT C-term,718025.2631428374,0.115226,4.0,483.79034,44344870.0,2767.5657,13.463983,Thelper,0
11/27/2019,WT C-term,208675.0652267706,0.038409,4.0,31.81128,8670490.0,1230.7073,4.6106734,Thelper,0
11/27/2019,WT C-term,-1754.4662138257142,0.012803,4.0,79.94784,3586079.0,666.16455,5.9518304,Thelper,0
11/27/2019,WT C-term,-82632.87053608871,0.004268,4.0,11.357545,1879160.2,386.5039,1.8911827,Thelper,0
11/27/2019,WT C-term,-95901.84065937033,0.001423,4.0,5391.551,33204098.0,503.75732,70.66482,Thelper,0
11/27/2019,WT C-term,-97533.47141655648,0.000474,4.0,3050.2534,4848521.5,385.24048,44.633656,Thelper,0
11/27/2019,WT C-term,526215.389025405,84.0,2.0,2.24199,93013304.0,8088.621,1.4783615,Thelper,0
11/27/2019,WT C-term,659379.9200695624,28.0,2.0,3.6998734,60743680.0,5862.868,1.8086286,Thelper,0
11/27/2019,WT C-term,1021628.5428012864,9.333333,2.0,7.2725687,50758744.0,4094.6926,2.577,Thelper,0
11/27/2019,WT C-term,683645.3947347183,3.111,2.0,287.8093,32754768.0,2793.3455,9.787135,Thelper,0
11/27/2019,WT C-term,390597.3550125033,1.037037,2.0,17.85256,15366359.0,2020.2864,3.6496878,Thelper,0
11/27/2019,WT C-term,264612.5891457535,0.345679,2.0,5444.951,618798000.0,1510.512,72.689064,Thelper,0
11/27/2019,WT C-term,-63751.560936759364,0.115226,2.0,767.9579,3472070.5,527.3518,17.496077,Thelper,0
11/27/2019,WT C-term,-92230.2844332748,0.038409,2.0,2136.8462,5883605.0,378.07617,38.756214,Thelper,0
11/27/2019,WT C-term,-107061.82623436456,0.012803,2.0,1919.7294,10316315.0,382.16748,38.793537,Thelper,0
11/27/2019,WT C-term,-109564.60097745755,0.004268,2.0,1207.5409,3308765.0,309.84937,24.03703,Thelper,0
11/27/2019,WT C-term,-101751.41192019841,0.001423,2.0,7.5109987,1606917.1,259.64795,1.5049783,Thelper,0
11/27/2019,WT C-term,-83079.97346849638,0.000474,2.0,6968.1357,59930200.0,358.92505,82.18077,Thelper,0
11/27/2019,WT C-term,342246.0255816307,84.0,1.0,1.4282184,81097990.0,8287.369,1.1873933,Thelper,0
11/27/2019,WT C-term,485128.8136986623,28.0,1.0,531.3228,69409820.0,5687.341,13.553887,Thelper,0
11/27/2019,WT C-term,813917.3347468294,9.333333,1.0,14.069441,28608108.0,2988.7693,2.8784351,Thelper,0
11/27/2019,WT C-term,684316.7995235142,3.111,1.0,4806.308,134219790.0,2237.1213,63.417854,Thelper,0
11/27/2019,WT C-term,256927.1133962023,1.037037,1.0,16.558638,7957250.5,1258.5789,3.3885016,Thelper,0
11/27/2019,WT C-term,33272.19770888494,0.345679,1.0,33.558266,3311585.5,466.37378,3.914873,Thelper,0
11/27/2019,WT C-term,-45319.20565070873,0.115226,1.0,21.968637,2464236.5,492.7422,3.0446846,Thelper,0
11/27/2019,WT C-term,7254.631178378984,0.038409,1.0,7335.2227,208103710.0,437.60645,84.5989,Thelper,0
11/27/2019,WT C-term,-100447.67023304035,0.012803,1.0,4743.219,7977674.5,150.8208,59.104946,Thelper,0
11/27/2019,WT C-term,-110757.5598111248,0.004268,1.0,4921.297,78353890.0,330.031,65.97195,Thelper,0
11/27/2019,WT C-term,-97837.2329030397,0.001423,1.0,2810.495,4312898.5,199.58789,40.33735,Thelper,0
11/27/2019,WT C-term,-94469.91399862817,0.000474,1.0,6014.831,19594466.0,408.7915,73.554756,Thelper,0
11/27/2019,WT C-term,729139.6592032858,84.0,0.5,0.39982057,99632690.0,10227.232,0.8883186,Thelper,0
11/27/2019,WT C-term,1135839.8003408907,28.0,0.5,1.1621342,79792560.0,8201.914,1.1985241,Thelper,0
11/27/2019,WT C-term,741349.2652232352,9.333333,0.5,12.53282,25990076.0,2574.8337,3.074622,Thelper,0
11/27/2019,WT C-term,443484.78650685435,3.111,0.5,3426.8767,54136068.0,1690.7312,51.001114,Thelper,0
11/27/2019,WT C-term,158446.14867672228,1.037037,0.5,159.09386,7926244.0,885.7163,8.433038,Thelper,0
11/27/2019,WT C-term,-87480.52614826793,0.345679,0.5,2489.4038,15947132.0,513.49316,44.700573,Thelper,0
11/27/2019,WT C-term,-81526.51023953836,0.115226,0.5,2247.7498,5035657.0,351.0681,36.00894,Thelper,0
11/27/2019,WT C-term,-139846.66615933957,0.038409,0.5,4494.9707,82304430.0,383.76807,64.77502,Thelper,0
11/27/2019,WT C-term,-131944.6872198028,0.012803,0.5,260.8158,2536558.5,260.7859,9.403394,Thelper,0
11/27/2019,WT C-term,43170.94360271673,0.004268,0.5,7169.962,448050880.0,449.41333,83.84307,Thelper,0
11/27/2019,WT C-term,-146832.88162641812,0.001423,0.5,76.080826,2088280.9,209.34595,4.653758,Thelper,0
11/27/2019,WT C-term,-155182.13656900995,0.000474,0.5,9.343501,1603913.9,0.0,1.8447285,Thelper,0
11/27/2019,V91K C-term,894178.588988833,84.0,4.0,1820.7778,257185730.0,5239.5693,37.830254,Thelper,0
11/27/2019,V91K C-term,1001675.0589251063,28.0,4.0,104.817924,51200076.0,4172.441,6.030055,Thelper,0
11/27/2019,V91K C-term,939138.8757469804,9.333333,4.0,164.6547,45562716.0,3614.624,7.082048,Thelper,0
11/27/2019,V91K C-term,426365.0397972481,3.111,4.0,14.738031,16742801.0,2165.3345,3.3806937,Thelper,0
11/27/2019,V91K C-term,166560.72643169752,1.037037,4.0,3179.7595,43879830.0,1318.3071,50.761784,Thelper,0
11/27/2019,V91K C-term,9744.071500204931,0.345679,4.0,4152.858,66253676.0,917.6658,62.857494,Thelper,0
11/27/2019,V91K C-term,-39670.16794210533,0.115226,4.0,4779.726,1547731500.0,1294.1667,68.824974,Thelper,0
11/27/2019,V91K C-term,-87947.75178405452,0.038409,4.0,66.107796,2076916.4,581.43726,4.151831,Thelper,0
11/27/2019,V91K C-term,-138065.47223465014,0.012803,4.0,5810.5083,679075650.0,859.7444,75.55941,Thelper,0
11/27/2019,V91K C-term,-126336.64731842428,0.004268,4.0,3147.7236,20511204.0,526.65234,52.297646,Thelper,0
11/27/2019,V91K C-term,-113194.93115777225,0.001423,4.0,9.510191,1788272.5,565.5596,1.8072754,Thelper,0
11/27/2019,V91K C-term,-102832.03652821384,0.000474,4.0,2234.8357,5934254.5,497.1953,38.387985,Thelper,0
11/27/2019,V91K C-term,607132.5210994313,84.0,2.0,2437.6938,152369760.0,3877.5093,44.42712,Thelper,0
11/27/2019,V91K C-term,624080.7747518091,28.0,2.0,326.4982,34117730.0,2868.2202,11.9039135,Thelper,0
11/27/2019,V91K C-term,128753.77635321274,9.333333,2.0,31.157364,5579553.5,1225.1443,4.258182,Thelper,0
11/27/2019,V91K C-term,51097.220446206324,3.111,2.0,222.30699,5181390.5,933.2146,10.220575,Thelper,0
11/27/2019,V91K C-term,-83865.65676565317,1.037037,2.0,160.47542,3043761.8,759.47974,8.16633,Thelper,0
11/27/2019,V91K C-term,-48997.052174139186,0.345679,2.0,22.728106,2392380.8,675.42896,2.9969003,Thelper,0
11/27/2019,V91K C-term,-92231.57686620794,0.115226,2.0,6.1934376,1716520.4,630.8611,1.38762,Thelper,0
11/27/2019,V91K C-term,-121683.6076812831,0.038409,2.0,3941.4514,8797623.0,566.7405,54.989544,Thelper,0
11/27/2019,V91K C-term,-114642.77020238149,0.012803,2.0,15.736828,1674088.4,328.29102,2.1964505,Thelper,0
11/27/2019,V91K C-term,-136592.34102288392,0.004268,2.0,316.66278,2030671.5,340.96143,9.617964,Thelper,0
11/27/2019,V91K C-term,-109263.80108104124,0.001423,2.0,2594.2449,3670399.8,202.85767,38.85965,Thelper,0
11/27/2019,V91K C-term,-119808.78755611464,0.000474,2.0,9.361008,1413560.0,0.0,1.8584915,Thelper,0
11/27/2019,V91K C-term,821377.8311192206,84.0,1.0,35.964626,38192108.0,4504.0557,3.3585806,Thelper,0
11/27/2019,V91K C-term,849343.219295073,28.0,1.0,4711.087,151677630.0,3388.293,63.27392,Thelper,0
11/27/2019,V91K C-term,60670.1096677178,9.333333,1.0,5457.755,25326940.0,1211.772,68.78702,Thelper,0
11/27/2019,V91K C-term,-49399.839933184725,3.111,1.0,3886.444,24349114.0,944.8838,57.719387,Thelper,0
11/27/2019,V91K C-term,-120001.50718922238,1.037037,1.0,709.64984,3006399.0,765.1892,17.441555,Thelper,0
11/27/2019,V91K C-term,-42812.2656563087,0.345679,1.0,2988.736,6533118.0,845.2339,45.51131,Thelper,0
11/27/2019,V91K C-term,-102525.56966888905,0.115226,1.0,9.20797,1809644.4,662.7798,1.7240783,Thelper,0
11/27/2019,V91K C-term,-117574.088890687,0.038409,1.0,8.129325,1686520.0,591.948,1.5084267,Thelper,0
11/27/2019,V91K C-term,-114514.78382749627,0.012803,1.0,187.1906,2386585.8,655.0049,7.80347,Thelper,0
11/27/2019,V91K C-term,-59472.56284230854,0.004268,1.0,6052.1416,126941760.0,651.99365,75.32813,Thelper,0
11/27/2019,V91K C-term,-134836.4050421403,0.001423,1.0,6036.8525,71575590.0,657.75146,74.78898,Thelper,0
11/27/2019,V91K C-term,-113346.59800250355,0.000474,1.0,7132.3047,142503820.0,321.64844,81.28449,Thelper,0
11/27/2019,V91K C-term,836074.1608855911,84.0,0.5,738.47345,108677330.0,5649.758,19.537277,Thelper,0
11/27/2019,V91K C-term,995732.5689267616,28.0,0.5,5.835287,44067830.0,4430.9727,2.2420607,Thelper,0
11/27/2019,V91K C-term,-68651.49316508404,9.333333,0.5,4607.477,73594750.0,1133.8394,66.14482,Thelper,0
11/27/2019,V91K C-term,-79482.62692825316,3.111,0.5,43.35924,2037837.5,992.2781,2.9259224,Thelper,0
11/27/2019,V91K C-term,-81805.18449785322,1.037037,0.5,22.619612,2153532.5,1006.7263,2.491329,Thelper,0
11/27/2019,V91K C-term,-51309.93501865011,0.345679,0.5,2406.505,33433222.0,1024.8069,46.55645,Thelper,0
11/27/2019,V91K C-term,-90061.96183590815,0.115226,0.5,8.088903,1764168.9,791.5974,1.348689,Thelper,0
11/27/2019,V91K C-term,-86166.12498574326,0.038409,0.5,8.469748,1817010.6,847.84985,1.4814913,Thelper,0
11/27/2019,V91K C-term,-111000.56438701296,0.012803,0.5,60.414097,2052772.0,736.7163,3.5647979,Thelper,0
11/27/2019,V91K C-term,-117591.30056600795,0.004268,0.5,1907.5497,11746296.0,798.3508,39.589043,Thelper,0
11/27/2019,V91K C-term,-109333.13055549584,0.001423,0.5,4669.846,32639864.0,734.10474,66.456894,Thelper,0
11/27/2019,V91K C-term,-105328.82622207045,0.000474,0.5,16.085917,1823013.9,502.0652,2.1214323,Thelper,0
12/5/2019,R38Q N-term,4087503.9218460447,84.0,4.0,82.65276,530919520.0,21483.76,6.605883,Treg,0
12/5/2019,R38Q N-term,1538285.409163003,28.0,4.0,514.8657,4968215600.0,22022.863,22.158329,Treg,0
12/5/2019,R38Q N-term,2788834.1517191445,9.333333,4.0,32.149746,287865570.0,18500.223,3.5957506,Treg,0
12/5/2019,R38Q N-term,2977201.756730849,3.111,4.0,12.051429,183449250.0,13674.59,2.3701093,Treg,0
12/5/2019,R38Q N-term,30979087.40191472,1.037037,4.0,588.58484,278747900000.0,32787.17,24.29765,Treg,0
12/5/2019,R38Q N-term,2102201.2366564414,0.345679,4.0,0.769753,87164296.0,8578.66,1.0002615,Treg,0
12/5/2019,R38Q N-term,1726235.5772155717,0.115226,4.0,7.7101297,89929760.0,6258.1353,2.1705918,Treg,0
12/5/2019,R38Q N-term,1117842.1045410521,0.038409,4.0,17.73548,58177332.0,3512.5298,3.0337071,Treg,0
12/5/2019,R38Q N-term,836128.8904790727,0.012803,4.0,4.187133,40079732.0,2074.8335,1.8365655,Treg,0
12/5/2019,R38Q N-term,82288.6908578922,0.004268,4.0,4.4126496,33845550.0,1294.8887,1.8020943,Treg,0
12/5/2019,R38Q N-term,475394.44039886666,0.001423,4.0,282.68243,198934270.0,1302.6748,15.308544,Treg,0
12/5/2019,R38Q N-term,-172722.09376269445,0.000474,4.0,44.38733,72724110.0,1267.2817,5.481027,Treg,0
12/5/2019,R38Q N-term,16043601.119128615,84.0,2.0,431.52267,58971130000.0,28076.176,20.791468,Treg,0
12/5/2019,R38Q N-term,1960118.3205461663,28.0,2.0,1.0828757,147716380.0,14572.721,0.97451276,Treg,0
12/5/2019,R38Q N-term,29665930.44680833,9.333333,2.0,505.5947,306989000000.0,35604.074,22.525333,Treg,0
12/5/2019,R38Q N-term,2197259.347516866,3.111,2.0,6.871582,110308570.0,9150.85,1.9320478,Treg,0
12/5/2019,R38Q N-term,3070827.0081887837,1.037037,2.0,303.5942,309279500.0,7681.7456,15.001002,Treg,0
12/5/2019,R38Q N-term,959316.6907868038,0.345679,2.0,4.1494718,42197696.0,3404.4985,1.7410625,Treg,0
12/5/2019,R38Q N-term,1004697.4962106415,0.115226,2.0,489.93924,2124754700.0,4126.441,21.96432,Treg,0
12/5/2019,R38Q N-term,558773.9216014565,0.038409,2.0,10.843842,38907036.0,1610.4521,2.5134385,Treg,0
12/5/2019,R38Q N-term,1143529.8823325927,0.012803,2.0,39.641197,115848970.0,2375.9292,5.2962074,Treg,0
12/5/2019,R38Q N-term,326340.5337251287,0.004268,2.0,9.97952,35250776.0,992.02246,2.5287907,Treg,0
12/5/2019,R38Q N-term,126026.81022349503,0.001423,2.0,34.18039,67850024.0,1999.4873,4.4081645,Treg,0
12/5/2019,R38Q N-term,-26673.25087791111,0.000474,2.0,27.237335,80836056.0,1077.9272,4.354126,Treg,0
12/5/2019,R38Q N-term,1453514.0893334479,84.0,1.0,4.194523,205316700.0,18010.746,1.3563129,Treg,0
12/5/2019,R38Q N-term,1648787.6238486941,28.0,1.0,9.979662,167964480.0,14160.176,2.0345123,Treg,0
12/5/2019,R38Q N-term,1720049.266309968,9.333333,1.0,2.307541,119884220.0,10532.443,1.2279353,Treg,0
12/5/2019,R38Q N-term,1126185.0370865818,3.111,1.0,8.729493,130202640.0,7053.1157,2.5009918,Treg,0
12/5/2019,R38Q N-term,488822.5935145395,1.037037,1.0,420.43823,3741050000.0,6392.974,20.364588,Treg,0
12/5/2019,R38Q N-term,1387591.8856131523,0.345679,1.0,28.31834,70812520.0,1963.9126,4.471416,Treg,0
12/5/2019,R38Q N-term,655580.8536253758,0.115226,1.0,21.795818,54004616.0,1682.3999,3.6925557,Treg,0
12/5/2019,R38Q N-term,1210770.2392663164,0.038409,1.0,85.441185,80728360.0,1847.523,7.282643,Treg,0
12/5/2019,R38Q N-term,1140771.0183394582,0.012803,1.0,160.05835,103613416.0,1386.4385,10.995796,Treg,0
12/5/2019,R38Q N-term,134467.29575746952,0.004268,1.0,39.94292,48106770.0,686.1792,5.0576134,Treg,0
12/5/2019,R38Q N-term,-100672.0900515134,0.001423,1.0,15.962509,31770866.0,0.0,3.2603672,Treg,0
12/5/2019,R38Q N-term,-701621.7030628606,0.000474,1.0,12.540214,115718880.0,1306.5933,3.362681,Treg,0
12/5/2019,R38Q N-term,1766595.6983285404,84.0,0.5,135.69585,581831230.0,21784.564,9.22398,Treg,0
12/5/2019,R38Q N-term,2474897.1212732075,28.0,0.5,5.6448126,226414240.0,17763.988,1.6484476,Treg,0
12/5/2019,R38Q N-term,1368534.05439084,9.333333,0.5,0.5366094,103309064.0,10008.924,0.96645314,Treg,0
12/5/2019,R38Q N-term,1752266.4004464492,3.111,0.5,10.61792,78057064.0,6542.389,2.2729185,Treg,0
12/5/2019,R38Q N-term,1157306.5365065439,1.037037,0.5,17.736078,52555988.0,2990.3706,2.9853022,Treg,0
12/5/2019,R38Q N-term,370958.08734593674,0.345679,0.5,7.4911146,38272172.0,1286.2578,2.3112662,Treg,0
12/5/2019,R38Q N-term,759873.6563985014,0.115226,0.5,13.459503,42315976.0,1979.1572,2.837847,Treg,0
12/5/2019,R38Q N-term,185459.01175357262,0.038409,0.5,7.4860935,25181440.0,558.50684,2.0427957,Treg,0
12/5/2019,R38Q N-term,896205.1646096841,0.012803,0.5,12.545217,49203588.0,1621.0234,3.0581763,Treg,0
12/5/2019,R38Q N-term,1451452.084907946,0.004268,0.5,130.23264,103273140.0,1371.8022,9.81396,Treg,0
12/5/2019,R38Q N-term,50234.16034128526,0.001423,0.5,8.89806,29340376.0,487.00586,2.3590226,Treg,0
12/5/2019,R38Q N-term,-225677.81424554996,0.000474,0.5,7.641018,39698044.0,377.0586,2.3974385,Treg,0
12/5/2019,H16L N-term,2014347.6287474025,84.0,4.0,38.383156,106529660.0,9735.168,4.4190025,Treg,0
12/5/2019,H16L N-term,1046060.4719570363,28.0,4.0,-0.19182897,57493910.0,8595.199,0.62500423,Treg,0
12/5/2019,H16L N-term,1286832.371658343,9.333333,4.0,1.239759,90281920.0,8949.355,1.1103144,Treg,0
12/5/2019,H16L N-term,1263143.4030287145,3.111,4.0,2.0289278,77745816.0,9824.881,1.0885531,Treg,0
12/5/2019,H16L N-term,1629668.9504637283,1.037037,4.0,17.6809,81585110.0,7614.73,2.8064907,Treg,0
12/5/2019,H16L N-term,893954.93355827,0.345679,4.0,15.939499,63576764.0,5294.9194,2.940991,Treg,0
12/5/2019,H16L N-term,805325.209254872,0.115226,4.0,14.157604,45924180.0,4329.513,2.724649,Treg,0
12/5/2019,H16L N-term,2473894.043957703,0.038409,4.0,17.775974,111494344.0,4435.2046,3.8523061,Treg,0
12/5/2019,H16L N-term,412708.7819101856,0.012803,4.0,44.70041,70756290.0,1906.5332,5.4658365,Treg,0
12/5/2019,H16L N-term,445605.6164143398,0.004268,4.0,24.737597,42910910.0,1089.8232,3.809405,Treg,0
12/5/2019,H16L N-term,295164.22776934993,0.001423,4.0,19.717434,51272916.0,1602.2075,3.5467181,Treg,0
12/5/2019,H16L N-term,368539.0390372126,0.000474,4.0,67.33191,66761070.0,976.1533,6.7232647,Treg,0
12/5/2019,H16L N-term,45225119.53211266,84.0,2.0,163.55577,614995400000.0,72085.7,12.864537,Treg,0
12/5/2019,H16L N-term,1707973.2225246143,28.0,2.0,-0.22852564,75350270.0,10269.596,0.61016905,Treg,0
12/5/2019,H16L N-term,1580735.7770363083,9.333333,2.0,1.3802934,68136340.0,8028.476,1.1741958,Treg,0
12/5/2019,H16L N-term,1549952.8599461324,3.111,2.0,1.6597319,65276464.0,7228.561,1.1511626,Treg,0
12/5/2019,H16L N-term,1454945.565784955,1.037037,2.0,4.2442937,46631732.0,4549.565,1.6725096,Treg,0
12/5/2019,H16L N-term,1636820.8920688247,0.345679,2.0,32.316315,60369388.0,3419.016,4.1343174,Treg,0
12/5/2019,H16L N-term,1158655.5731705711,0.115226,2.0,52.247593,48525500.0,1953.1611,5.437261,Treg,0
12/5/2019,H16L N-term,4250840.913817378,0.038409,2.0,112.041245,382809920.0,2755.975,9.649465,Treg,0
12/5/2019,H16L N-term,563103.4978600553,0.012803,2.0,25.029325,42225804.0,1320.6279,3.9342487,Treg,0
12/5/2019,H16L N-term,-5370616.774976104,0.004268,2.0,260.4478,59641897000.0,15572.852,16.191753,Treg,0
12/5/2019,H16L N-term,498070.8700816928,0.001423,2.0,26.953205,70454856.0,1393.2539,4.614161,Treg,0
12/5/2019,H16L N-term,391194.9578103417,0.000474,2.0,6.240697,44726040.0,907.65186,2.2961433,Treg,0
12/5/2019,H16L N-term,4708803.7030256875,84.0,1.0,48.808727,333091620.0,13157.855,6.040837,Treg,0
12/5/2019,H16L N-term,3420901.630150833,28.0,1.0,32.693157,179546270.0,12498.254,4.5614057,Treg,0
12/5/2019,H16L N-term,3661355.0078990203,9.333333,1.0,48.54069,205937150.0,9842.543,5.5213757,Treg,0
12/5/2019,H16L N-term,2416611.843774432,3.111,1.0,7.1576767,67473620.0,5744.77,2.2033954,Treg,0
12/5/2019,H16L N-term,4788032.067461648,1.037037,1.0,8.591272,118352980.0,5084.9497,2.7302172,Treg,0
12/5/2019,H16L N-term,56459407.5379744,0.345679,1.0,291.90802,555656600000.0,45470.598,17.142355,Treg,0
12/5/2019,H16L N-term,2455543.9275132087,0.115226,1.0,17.196115,76691010.0,2760.6587,3.56254,Treg,0
12/5/2019,H16L N-term,2012875.6462581628,0.038409,1.0,43.751556,115773470.0,2652.4111,5.575243,Treg,0
12/5/2019,H16L N-term,56988551.37563692,0.012803,1.0,226.92859,672539100000.0,56636.996,15.129132,Treg,0
12/5/2019,H16L N-term,1348429.9439473392,0.004268,1.0,6.962981,48698744.0,1991.3853,2.3470485,Treg,0
12/5/2019,H16L N-term,3275159.029455838,0.001423,1.0,35.875465,165163580.0,2773.6733,5.410524,Treg,0
12/5/2019,H16L N-term,1971288.0058982188,0.000474,1.0,101.560165,109647420.0,1873.1562,8.421359,Treg,0
12/5/2019,H16L N-term,3365803.1701518735,84.0,0.5,19.380861,149193330.0,12015.18,3.3408446,Treg,0
12/5/2019,H16L N-term,1435266.1783748178,28.0,0.5,10.41725,102783976.0,11686.652,2.0912046,Treg,0
12/5/2019,H16L N-term,950774.7050738791,9.333333,0.5,197.98512,3212377600.0,9464.234,13.803027,Treg,0
12/5/2019,H16L N-term,2366235.1562037813,3.111,0.5,4.282668,65966436.0,4763.469,1.8027868,Treg,0
12/5/2019,H16L N-term,1220639.8542931532,1.037037,0.5,33.59286,60752810.0,1683.1025,4.965725,Treg,0
12/5/2019,H16L N-term,690589.5054426535,0.345679,0.5,26.764961,29006226.0,1164.0996,3.9561117,Treg,0
12/5/2019,H16L N-term,828318.0418033977,0.115226,0.5,26.434847,37524650.0,815.2637,4.0446496,Treg,0
12/5/2019,H16L N-term,2987845.1789475763,0.038409,0.5,91.209724,173208930.0,2514.6768,8.246163,Treg,0
12/5/2019,H16L N-term,18388490.887795787,0.012803,0.5,189.99843,888764960000.0,67068.93,13.85623,Treg,0
12/5/2019,H16L N-term,799617.4154102462,0.004268,0.5,10.840456,32612990.0,0.0,2.802766,Treg,0
12/5/2019,H16L N-term,725316.1651303705,0.001423,0.5,67.90632,71929940.0,800.5615,6.7887936,Treg,0
12/5/2019,H16L N-term,3039321.2709532985,0.000474,0.5,5.2483053,140023020.0,3827.31,2.314744,Treg,0
12/5/2019,R38Q N-term,1455262.4847215572,84.0,4.0,1.7092738,155593870.0,10391.099,1.4220608,Thelper,0
12/5/2019,R38Q N-term,1289041.4064253403,28.0,4.0,2.3839383,95058950.0,7427.0986,1.6169974,Thelper,0
12/5/2019,R38Q N-term,1358616.915217084,9.333333,4.0,5.2097635,87814310.0,6252.41,2.1337905,Thelper,0
12/5/2019,R38Q N-term,846792.2670765665,3.111,4.0,7.5456867,44029440.0,3705.0134,2.6014397,Thelper,0
12/5/2019,R38Q N-term,446762.49076598906,1.037037,4.0,15.662481,20571636.0,2135.446,3.5420892,Thelper,0
12/5/2019,R38Q N-term,144921.54951359512,0.345679,4.0,34.326443,7533326.5,1059.5562,4.6552234,Thelper,0
12/5/2019,R38Q N-term,6341.294041197964,0.115226,4.0,1403.8281,6923233.5,603.8157,27.567553,Thelper,0
12/5/2019,R38Q N-term,-40333.16796687752,0.038409,4.0,14.076523,1986996.1,303.4248,1.9211487,Thelper,0
12/5/2019,R38Q N-term,-62347.78237557031,0.012803,4.0,19.673983,1961156.5,251.47314,2.266745,Thelper,0
12/5/2019,R38Q N-term,-66643.39535244153,0.004268,4.0,15.229044,1834395.0,240.82837,2.0021625,Thelper,0
12/5/2019,R38Q N-term,-67431.68490348938,0.001423,4.0,29.032951,2057903.0,250.02563,2.787707,Thelper,0
12/5/2019,R38Q N-term,-65799.16365035714,0.000474,4.0,241.58339,3044061.2,59.271973,10.348585,Thelper,0
12/5/2019,R38Q N-term,585883.880379063,84.0,2.0,523.7399,105727540.0,6809.045,13.929358,Thelper,0
12/5/2019,R38Q N-term,656131.0779684674,28.0,2.0,4.1728435,48983950.0,4984.7383,1.9660552,Thelper,0
